Code	Description	Four_Digit_Code	Four_Digit_Description	Two_Digit_Code	Two_Digit_Description	Definition
861603	Integrated Circuits and Devices	8616	Computer Hardware and Electronic Equipment	86	Manufacturing	Manufacturing/Computer Hardware and Electronic Equipment/Integrated Circuits and Devices
861604	Integrated Systems	8616	Computer Hardware and Electronic Equipment	86	Manufacturing	Manufacturing/Computer Hardware and Electronic Equipment/Integrated Systems
861605	Processor Modules	8616	Computer Hardware and Electronic Equipment	86	Manufacturing	Manufacturing/Computer Hardware and Electronic Equipment/Processor Modules
861606	Satellite Navigation Equipment	8616	Computer Hardware and Electronic Equipment	86	Manufacturing	Manufacturing/Computer Hardware and Electronic Equipment/Satellite Navigation Equipment
861699	Computer Hardware and Electronic Equipment not elsewhere classified	8616	Computer Hardware and Electronic Equipment	86	Manufacturing	Manufacturing/Computer Hardware and Electronic Equipment/Computer Hardware and Electronic Equipment not elsewhere classified
861701	Network Infrastructure Equipment	8617	Communication Equipment	86	Manufacturing	Manufacturing/Communication Equipment/Network Infrastructure Equipment
861702	Telemetry Equipment	8617	Communication Equipment	86	Manufacturing	Manufacturing/Communication Equipment/Telemetry Equipment
861703	Voice and Data Equipment	8617	Communication Equipment	86	Manufacturing	Manufacturing/Communication Equipment/Voice and Data Equipment
861799	Communication Equipment not elsewhere classified	8617	Communication Equipment	86	Manufacturing	Manufacturing/Communication Equipment/Communication Equipment not elsewhere classified
869801	Management of Gaseous Waste from Manufacturing Activities (excl. Greenhouse Gases)	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Management of Gaseous Waste from Manufacturing Activities (excl. Greenhouse Gases)
869802	Management of Greenhouse Gas Emissions from Manufacturing Activities	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Management of Greenhouse Gas Emissions from Manufacturing Activities
869803	Management of Liquid Waste from Manufacturing Activities (excl. Water)	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Management of Liquid Waste from Manufacturing Activities (excl. Water)
869804	Management of Solid Waste from Manufacturing Activities	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Management of Solid Waste from Manufacturing Activities
869805	Management of Water Consumption by Manufacturing Activities	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Management of Water Consumption by Manufacturing Activities
869899	Environmentally Sustainable Manufacturing not elsewhere classified	8698	Environmentally Sustainable Manufacturing	86	Manufacturing	Manufacturing/Environmentally Sustainable Manufacturing/Environmentally Sustainable Manufacturing not elsewhere classified
869901	Furniture	8699	Other Manufacturing	86	Manufacturing	Manufacturing/Other Manufacturing/Furniture
869999	Manufacturing not elsewhere classified	8699	Other Manufacturing	86	Manufacturing	Manufacturing/Other Manufacturing/Manufacturing not elsewhere classified
870101	Civil Construction Planning	8701	Construction Planning	87	Construction	Construction/Construction Planning/Civil Construction Planning
870102	Commercial Construction Planning	8701	Construction Planning	87	Construction	Construction/Construction Planning/Commercial Construction Planning
870103	Regional Planning	8701	Construction Planning	87	Construction	Construction/Construction Planning/Regional Planning
870104	Residential Construction Planning	8701	Construction Planning	87	Construction	Construction/Construction Planning/Residential Construction Planning
870105	Urban Planning	8701	Construction Planning	87	Construction	Construction/Construction Planning/Urban Planning
870199	Construction Planning not elsewhere classified	8701	Construction Planning	87	Construction	Construction/Construction Planning/Construction Planning not elsewhere classified
870201	Civil Construction Design	8702	Construction Design	87	Construction	Construction/Construction Design/Civil Construction Design
870202	Commercial Construction Design	8702	Construction Design	87	Construction	Construction/Construction Design/Commercial Construction Design
870203	Industrial Construction Design	8702	Construction Design	87	Construction	Construction/Construction Design/Industrial Construction Design
870204	Residential Construction Design	8702	Construction Design	87	Construction	Construction/Construction Design/Residential Construction Design
870299	Construction Design not elsewhere classified	8702	Construction Design	87	Construction	Construction/Construction Design/Construction Design not elsewhere classified
870301	Cement and Concrete Materials	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Cement and Concrete Materials
870302	Metals (e.g. Composites, Coatings, Bonding)	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Metals (e.g. Composites, Coatings, Bonding)
870303	Polymeric Materials (e.g. Paints)	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Polymeric Materials (e.g. Paints)
870304	Stone, Ceramics and Clay Materials	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Stone, Ceramics and Clay Materials
870305	Timber Materials	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Timber Materials
870399	Construction Materials Performance and Processes not elsewhere classified	8703	Construction Materials Performance and Processes	87	Construction	Construction/Construction Materials Performance and Processes/Construction Materials Performance and Processes not elsewhere classified
870401	Civil Construction Processes	8704	Construction Processes	87	Construction	Construction/Construction Processes/Civil Construction Processes
870402	Commercial Construction Processes	8704	Construction Processes	87	Construction	Construction/Construction Processes/Commercial Construction Processes
870403	Industrial Construction Processes	8704	Construction Processes	87	Construction	Construction/Construction Processes/Industrial Construction Processes
870404	Residential Construction Processes	8704	Construction Processes	87	Construction	Construction/Construction Processes/Residential Construction Processes
870499	Construction Processes not elsewhere classified	8704	Construction Processes	87	Construction	Construction/Construction Processes/Construction Processes not elsewhere classified
870501	Civil Building Management and Services	8705	Building Management and Services	87	Construction	Construction/Building Management and Services/Civil Building Management and Services
870502	Commercial Building Management and Services	8705	Building Management and Services	87	Construction	Construction/Building Management and Services/Commercial Building Management and Services
870503	Residential Building Management and Services	8705	Building Management and Services	87	Construction	Construction/Building Management and Services/Residential Building Management and Services
870599	Building Management and Services not elsewhere classified	8705	Building Management and Services	87	Construction	Construction/Building Management and Services/Building Management and Services not elsewhere classified
879801	Management of Gaseous Waste from Construction Activities (excl. Greenhouse Gases)	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Management of Gaseous Waste from Construction Activities (excl. Greenhouse Gases)
879802	Management of Greenhouse Gas Emissions from Construction Activities	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Management of Greenhouse Gas Emissions from Construction Activities
879803	Management of Liquid Waste from Construction Activities (excl. Water)	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Management of Liquid Waste from Construction Activities (excl. Water)
879804	Management of Solid Waste from Construction Activities	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Management of Solid Waste from Construction Activities
879805	Management of Water Consumption by Construction Activities	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Management of Water Consumption by Construction Activities
879899	Environmentally Sustainable Construction not elsewhere classified	8798	Environmentally Sustainable Construction	87	Construction	Construction/Environmentally Sustainable Construction/Environmentally Sustainable Construction not elsewhere classified
879999	Construction not elsewhere classified	8799	Other Construction	87	Construction	Construction/Other Construction/Construction not elsewhere classified
880101	Rail Freight	8801	Ground Transport	88	Transport	Transport/Ground Transport/Rail Freight
880102	Rail Infrastructure and Networks	8801	Ground Transport	88	Transport	Transport/Ground Transport/Rail Infrastructure and Networks
880103	Rail Passenger Movements	8801	Ground Transport	88	Transport	Transport/Ground Transport/Rail Passenger Movements
880104	Rail Safety	8801	Ground Transport	88	Transport	Transport/Ground Transport/Rail Safety
880105	Road Freight	8801	Ground Transport	88	Transport	Transport/Ground Transport/Road Freight
880106	Road Infrastructure and Networks	8801	Ground Transport	88	Transport	Transport/Ground Transport/Road Infrastructure and Networks
880107	Road Passenger Movements (excl. Public Transport)	8801	Ground Transport	88	Transport	Transport/Ground Transport/Road Passenger Movements (excl. Public Transport)
880108	Road Public Transport	8801	Ground Transport	88	Transport	Transport/Ground Transport/Road Public Transport
880109	Road Safety	8801	Ground Transport	88	Transport	Transport/Ground Transport/Road Safety
880199	Ground Transport not elsewhere classified	8801	Ground Transport	88	Transport	Transport/Ground Transport/Ground Transport not elsewhere classified
880201	Coastal Sea Freight Transport	8802	Water Transport	88	Transport	Transport/Water Transport/Coastal Sea Freight Transport
880202	International Sea Freight Transport (excl. Live Animal Transport)	8802	Water Transport	88	Transport	Transport/Water Transport/International Sea Freight Transport (excl. Live Animal Transport)
880203	International Sea Transport of Live Animals	8802	Water Transport	88	Transport	Transport/Water Transport/International Sea Transport of Live Animals
880204	Passenger Water Transport	8802	Water Transport	88	Transport	Transport/Water Transport/Passenger Water Transport
880205	Port Infrastructure and Management	8802	Water Transport	88	Transport	Transport/Water Transport/Port Infrastructure and Management
880206	Water Safety	8802	Water Transport	88	Transport	Transport/Water Transport/Water Safety
880299	Water Transport not elsewhere classified	8802	Water Transport	88	Transport	Transport/Water Transport/Water Transport not elsewhere classified
880301	Air Freight	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Air Freight
880302	Air Passenger Transport	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Air Passenger Transport
880303	Air Safety	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Air Safety
880304	Air Terminal Infrastructure and Management	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Air Terminal Infrastructure and Management
880305	Space Transport	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Space Transport
880399	Aerospace Transport not elsewhere classified	8803	Aerospace Transport	88	Transport	Transport/Aerospace Transport/Aerospace Transport not elsewhere classified
889801	Management of Gaseous Waste from Transport Activities (excl. Greenhouse Gases)	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Gaseous Waste from Transport Activities (excl. Greenhouse Gases)
889802	Management of Greenhouse Gas Emissions from Transport Activities	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Greenhouse Gas Emissions from Transport Activities
889803	Management of Liquid Waste from Transport Activities (excl. Water)	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Liquid Waste from Transport Activities (excl. Water)
889804	Management of Noise and Vibration from Transport Activities	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Noise and Vibration from Transport Activities
889805	Management of Solid Waste from Transport Activities	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Solid Waste from Transport Activities
889806	Management of Water Consumption by Transport Activities	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Management of Water Consumption by Transport Activities
889899	Environmentally Sustainable Transport not elsewhere classified	8898	Environmentally Sustainable Transport	88	Transport	Transport/Environmentally Sustainable Transport/Environmentally Sustainable Transport not elsewhere classified
889901	Intermodal Materials Handling	8899	Other Transport	88	Transport	Transport/Other Transport/Intermodal Materials Handling
889902	Multimodal Transport	8899	Other Transport	88	Transport	Transport/Other Transport/Multimodal Transport
889903	Pipeline Transport	8899	Other Transport	88	Transport	Transport/Other Transport/Pipeline Transport
889904	Postal and Package Services (incl. Courier Services)	8899	Other Transport	88	Transport	Transport/Other Transport/Postal and Package Services (incl. Courier Services)
889999	Transport not elsewhere classified	8899	Other Transport	88	Transport	Transport/Other Transport/Transport not elsewhere classified
890101	Fixed Line Data Networks and Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Fixed Line Data Networks and Services
890102	Fixed Line Telephone Networks and Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Fixed Line Telephone Networks and Services
890103	Mobile Data Networks and Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Mobile Data Networks and Services
890104	Mobile Telephone Networks and Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Mobile Telephone Networks and Services
890105	Satellite Communication Networks and Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Satellite Communication Networks and Services
890106	Videoconference Services	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Videoconference Services
890199	Communication Networks and Services not elsewhere classified	8901	Communication Networks and Services	89	Information and Communication Services	Information and Communication Services/Communication Networks and Services/Communication Networks and Services not elsewhere classified
890201	Application Software Packages (excl. Computer Games)	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Application Software Packages (excl. Computer Games)
890202	Application Tools and System Utilities	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Application Tools and System Utilities
890203	Computer Gaming Software	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Computer Gaming Software
890204	Computer Time Leasing, Sharing and Renting Services	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Computer Time Leasing, Sharing and Renting Services
890205	Information Processing Services (incl. Data Entry and Capture)	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Information Processing Services (incl. Data Entry and Capture)
890206	Internet Hosting Services (incl. Application Hosting Services)	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Internet Hosting Services (incl. Application Hosting Services)
890299	Computer Software and Services not elsewhere classified	8902	Computer Software and Services	89	Information and Communication Services	Information and Communication Services/Computer Software and Services/Computer Software and Services not elsewhere classified
890301	Electronic Information Storage and Retrieval Services	8903	Information Services	89	Information and Communication Services	Information and Communication Services/Information Services/Electronic Information Storage and Retrieval Services
890302	Library and Archival Services	8903	Information Services	89	Information and Communication Services	Information and Communication Services/Information Services/Library and Archival Services
890303	News Collection Services	8903	Information Services	89	Information and Communication Services	Information and Communication Services/Information Services/News Collection Services
890399	Information Services not elsewhere classified	8903	Information Services	89	Information and Communication Services	Information and Communication Services/Information Services/Information Services not elsewhere classified
890401	Animation and Computer Generated Imagery Services	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Animation and Computer Generated Imagery Services
890402	Film and Video Services (excl. Animation and Computer Generated Imagery)	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Film and Video Services (excl. Animation and Computer Generated Imagery)
890403	Internet Broadcasting	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Internet Broadcasting
890404	Publishing and Print Services (incl. Internet Publishing)	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Publishing and Print Services (incl. Internet Publishing)
890405	Radio and Television Broadcasting	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Radio and Television Broadcasting
890499	Media Services not elsewhere classified	8904	Media Services	89	Information and Communication Services	Information and Communication Services/Media Services/Media Services not elsewhere classified
899801	Management of Greenhouse Gas Emissions from Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services	89	Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Greenhouse Gas Emissions from Information and Communication Services
899802	Management of Solid Waste from Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services	89	Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Solid Waste from Information and Communication Services
899803	Management of Water Consumption by Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services	89	Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Water Consumption by Information and Communication Services
899899	Environmentally Sustainable Information and Communication Services not elsewhere classified	8998	Environmentally Sustainable Information and Communication Services	89	Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Environmentally Sustainable Information and Communication Services not elsewhere classified
899999	Information and Communication Services not elsewhere classified	8999	Other Information and Communication Services	89	Information and Communication Services	Information and Communication Services/Other Information and Communication Services/Information and Communication Services not elsewhere classified
900101	Finance Services	9001	Financial Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Financial Services/Finance Services
900102	Investment Services (excl. Superannuation)	9001	Financial Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Financial Services/Investment Services (excl. Superannuation)
900103	Superannuation and Insurance Services	9001	Financial Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Financial Services/Superannuation and Insurance Services
900199	Financial Services not elsewhere classified	9001	Financial Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Financial Services/Financial Services not elsewhere classified
900201	Administration and Business Support Services	9002	Property, Business Support Services and Trade	90	Commercial Services and Tourism	Commercial Services and Tourism/Property, Business Support Services and Trade/Administration and Business Support Services
900202	Professional, Scientific and Technical Services	9002	Property, Business Support Services and Trade	90	Commercial Services and Tourism	Commercial Services and Tourism/Property, Business Support Services and Trade/Professional, Scientific and Technical Services
900203	Property Services (incl. Security)	9002	Property, Business Support Services and Trade	90	Commercial Services and Tourism	Commercial Services and Tourism/Property, Business Support Services and Trade/Property Services (incl. Security)
900204	Wholesale and Retail Trade	9002	Property, Business Support Services and Trade	90	Commercial Services and Tourism	Commercial Services and Tourism/Property, Business Support Services and Trade/Wholesale and Retail Trade
900299	Property, Business Support Services and Trade not elsewhere classified	9002	Property, Business Support Services and Trade	90	Commercial Services and Tourism	Commercial Services and Tourism/Property, Business Support Services and Trade/Property, Business Support Services and Trade not elsewhere classified
900301	Economic Issues in Tourism	9003	Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Tourism/Economic Issues in Tourism
900302	Socio-Cultural Issues in Tourism	9003	Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Tourism/Socio-Cultural Issues in Tourism
900303	Tourism Infrastructure Development	9003	Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Tourism/Tourism Infrastructure Development
900399	Tourism not elsewhere classified	9003	Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Tourism/Tourism not elsewhere classified
900401	Waste Management Services	9004	Water and Waste Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Water and Waste Services/Waste Management Services
900402	Waste Recycling Services	9004	Water and Waste Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Water and Waste Services/Waste Recycling Services
900403	Water Recycling Services (incl. Sewage and Greywater)	9004	Water and Waste Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Water and Waste Services/Water Recycling Services (incl. Sewage and Greywater)
900404	Water Services and Utilities	9004	Water and Waste Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Water and Waste Services/Water Services and Utilities
900499	Water and Waste Services not elsewhere classified	9004	Water and Waste Services	90	Commercial Services and Tourism	Commercial Services and Tourism/Water and Waste Services/Water and Waste Services not elsewhere classified
909801	Management of Gaseous Waste from Commercial Services and Tourism (excl. Greenhouse Gases)	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Gaseous Waste from Commercial Services and Tourism (excl. Greenhouse Gases)
909802	Management of Greenhouse Gas Emissions from Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Greenhouse Gas Emissions from Commercial Services and Tourism
909803	Management of Liquid Waste from Commercial Services and Tourism (excl. Water)	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Liquid Waste from Commercial Services and Tourism (excl. Water)
909804	Management of Solid Waste from Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Solid Waste from Commercial Services and Tourism
909805	Management of Water Consumption by Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Water Consumption by Commercial Services and Tourism
909899	Environmentally Sustainable Commercial Services and Tourism not elsewhere classified	9098	Environmentally Sustainable Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism not elsewhere classified
909901	Hospitality Services	9099	Other Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Other Commercial Services and Tourism/Hospitality Services
909902	Recreational Services	9099	Other Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Other Commercial Services and Tourism/Recreational Services
909999	Commercial Services and Tourism not elsewhere classified	9099	Other Commercial Services and Tourism	90	Commercial Services and Tourism	Commercial Services and Tourism/Other Commercial Services and Tourism/Commercial Services and Tourism not elsewhere classified
910101	Balance of Payments	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Balance of Payments
910102	Demography	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Demography
910103	Economic Growth	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Economic Growth
910104	Exchange Rates	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Exchange Rates
910105	Fiscal Policy	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Fiscal Policy
910106	Income Distribution	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Income Distribution
910107	Macro Labour Market Issues	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Macro Labour Market Issues
910108	Monetary Policy	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Monetary Policy
910109	Savings and Investments	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Savings and Investments
910110	Taxation	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Taxation
910199	Macroeconomics not elsewhere classified	9101	Macroeconomics	91	Economic Framework	Economic Framework/Macroeconomics/Macroeconomics not elsewhere classified
910201	Consumption	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Consumption
910202	Human Capital Issues	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Human Capital Issues
910203	Industrial Organisations	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Industrial Organisations
910204	Industry Costs and Structure	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Industry Costs and Structure
910205	Industry Policy	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Industry Policy
910206	Market-Based Mechanisms	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Market-Based Mechanisms
910207	Microeconomic Effects of Taxation	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Microeconomic Effects of Taxation
910208	Micro Labour Market Issues	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Micro Labour Market Issues
910209	Preference, Behaviour and Welfare	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Preference, Behaviour and Welfare
910210	Production	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Production
910211	Supply and Demand	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Supply and Demand
910299	Microeconomics not elsewhere classified	9102	Microeconomics	91	Economic Framework	Economic Framework/Microeconomics/Microeconomics not elsewhere classified
910301	International Agreements on Trade	9103	International Trade	91	Economic Framework	Economic Framework/International Trade/International Agreements on Trade
910302	Trade Assistance and Protection	9103	International Trade	91	Economic Framework	Economic Framework/International Trade/Trade Assistance and Protection
910303	Trade Policy	9103	International Trade	91	Economic Framework	Economic Framework/International Trade/Trade Policy
910399	International Trade not elsewhere classified	9103	International Trade	91	Economic Framework	Economic Framework/International Trade/International Trade not elsewhere classified
910401	Industrial Relations	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Industrial Relations
910402	Management	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Management
910403	Marketing	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Marketing
910404	Productivity (excl. Public Sector)	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Productivity (excl. Public Sector)
910405	Public Sector Productivity	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Public Sector Productivity
910406	Technological and Organisational Innovation	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Technological and Organisational Innovation
910499	Management and Productivity not elsewhere classified	9104	Management and Productivity	91	Economic Framework	Economic Framework/Management and Productivity/Management and Productivity not elsewhere classified
910501	Agricultural and Environmental Standards	9105	Measurement Standards and Calibration Services	91	Economic Framework	Economic Framework/Measurement Standards and Calibration Services/Agricultural and Environmental Standards
910502	Defence Standards and Calibrations	9105	Measurement Standards and Calibration Services	91	Economic Framework	Economic Framework/Measurement Standards and Calibration Services/Defence Standards and Calibrations
910503	Manufacturing Standards and Calibrations	9105	Measurement Standards and Calibration Services	91	Economic Framework	Economic Framework/Measurement Standards and Calibration Services/Manufacturing Standards and Calibrations
910504	Service Industries Standards and Calibrations	9105	Measurement Standards and Calibration Services	91	Economic Framework	Economic Framework/Measurement Standards and Calibration Services/Service Industries Standards and Calibrations
910599	Measurement Standards and Calibration Services not elsewhere classified	9105	Measurement Standards and Calibration Services	91	Economic Framework	Economic Framework/Measurement Standards and Calibration Services/Measurement Standards and Calibration Services not elsewhere classified
919901	Carbon and Emissions Trading	9199	Other Economic Framework	91	Economic Framework	Economic Framework/Other Economic Framework/Carbon and Emissions Trading
919902	Ecological Economics	9199	Other Economic Framework	91	Economic Framework	Economic Framework/Other Economic Framework/Ecological Economics
919999	Economic Framework not elsewhere classified	9199	Other Economic Framework	91	Economic Framework	Economic Framework/Other Economic Framework/Economic Framework not elsewhere classified
920101	Blood Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Blood Disorders
920102	Cancer and Related Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Cancer and Related Disorders
920103	Cardiovascular System and Diseases	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Cardiovascular System and Diseases
920104	Diabetes	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Diabetes
920105	Digestive System Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Digestive System Disorders
920106	Endocrine Organs and Diseases (excl. Diabetes)	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Endocrine Organs and Diseases (excl. Diabetes)
920107	Hearing, Vision, Speech and Their Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Hearing, Vision, Speech and Their Disorders
920108	Immune System and Allergy	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Immune System and Allergy
920109	Infectious Diseases	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Infectious Diseases
920110	Inherited Diseases (incl. Gene Therapy)	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Inherited Diseases (incl. Gene Therapy)
920111	Nervous System and Disorders	9201	Clinical Health (Organs, Diseases and Abnormal Conditions)	92	Health	Health/Clinical Health (Organs, Diseases and Abnormal Conditions)/Nervous System and Disorders
