Version	Code	Description	Definition	Two_Digit_Code	Two_Digit_Description	Four_Digit_Code	Four_Digit_Description
1.0.0	861199	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding) not elsewhere classified	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding) not elsewhere classified	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
1.0.0	861201	Coated Metal and Metal-Coated Products	Manufacturing/Fabricated Metal Products/Coated Metal and Metal-Coated Products	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861202	Machined Metal Products	Manufacturing/Fabricated Metal Products/Machined Metal Products	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861203	Metal Castings	Manufacturing/Fabricated Metal Products/Metal Castings	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861204	Semi-Finished Metal Products	Manufacturing/Fabricated Metal Products/Semi-Finished Metal Products	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861205	Sheet Metal Products	Manufacturing/Fabricated Metal Products/Sheet Metal Products	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861206	Structural Metal Products	Manufacturing/Fabricated Metal Products/Structural Metal Products	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861299	Fabricated Metal Products not elsewhere classified	Manufacturing/Fabricated Metal Products/Fabricated Metal Products not elsewhere classified	86	Manufacturing	8612	Fabricated Metal Products
1.0.0	861301	Aerospace Equipment	Manufacturing/Transport Equipment/Aerospace Equipment	86	Manufacturing	8613	Transport Equipment
1.0.0	861302	Automotive Equipment	Manufacturing/Transport Equipment/Automotive Equipment	86	Manufacturing	8613	Transport Equipment
1.0.0	861303	Nautical Equipment (excl. Yachts)	Manufacturing/Transport Equipment/Nautical Equipment (excl. Yachts)	86	Manufacturing	8613	Transport Equipment
1.0.0	861304	Rail Equipment	Manufacturing/Transport Equipment/Rail Equipment	86	Manufacturing	8613	Transport Equipment
1.0.0	861305	Yachts	Manufacturing/Transport Equipment/Yachts	86	Manufacturing	8613	Transport Equipment
1.0.0	861399	Transport Equipment not elsewhere classified	Manufacturing/Transport Equipment/Transport Equipment not elsewhere classified	86	Manufacturing	8613	Transport Equipment
1.0.0	861401	Agricultural Machinery and Equipment	Manufacturing/Machinery and Equipment/Agricultural Machinery and Equipment	86	Manufacturing	8614	Machinery and Equipment
1.0.0	861402	Appliances and Electrical Machinery and Equipment	Manufacturing/Machinery and Equipment/Appliances and Electrical Machinery and Equipment	86	Manufacturing	8614	Machinery and Equipment
1.0.0	861403	Industrial Machinery and Equipment	Manufacturing/Machinery and Equipment/Industrial Machinery and Equipment	86	Manufacturing	8614	Machinery and Equipment
1.0.0	861404	Mining Machinery and Equipment	Manufacturing/Machinery and Equipment/Mining Machinery and Equipment	86	Manufacturing	8614	Machinery and Equipment
1.0.0	861499	Machinery and Equipment not elsewhere classified	Manufacturing/Machinery and Equipment/Machinery and Equipment not elsewhere classified	86	Manufacturing	8614	Machinery and Equipment
1.0.0	861501	Industrial Instruments	Manufacturing/Instrumentation/Industrial Instruments	86	Manufacturing	8615	Instrumentation
1.0.0	861502	Medical Instruments	Manufacturing/Instrumentation/Medical Instruments	86	Manufacturing	8615	Instrumentation
1.0.0	861503	Scientific Instruments	Manufacturing/Instrumentation/Scientific Instruments	86	Manufacturing	8615	Instrumentation
1.0.0	861599	Instrumentation not elsewhere classified	Manufacturing/Instrumentation/Instrumentation not elsewhere classified	86	Manufacturing	8615	Instrumentation
1.0.0	861601	Computer and Electronic Office Equipment	Manufacturing/Computer Hardware and Electronic Equipment/Computer and Electronic Office Equipment	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861602	Consumer Electronic Equipment (excl. Communication Equipment)	Manufacturing/Computer Hardware and Electronic Equipment/Consumer Electronic Equipment (excl. Communication Equipment)	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861603	Integrated Circuits and Devices	Manufacturing/Computer Hardware and Electronic Equipment/Integrated Circuits and Devices	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861604	Integrated Systems	Manufacturing/Computer Hardware and Electronic Equipment/Integrated Systems	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861605	Processor Modules	Manufacturing/Computer Hardware and Electronic Equipment/Processor Modules	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861606	Satellite Navigation Equipment	Manufacturing/Computer Hardware and Electronic Equipment/Satellite Navigation Equipment	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861699	Computer Hardware and Electronic Equipment not elsewhere classified	Manufacturing/Computer Hardware and Electronic Equipment/Computer Hardware and Electronic Equipment not elsewhere classified	86	Manufacturing	8616	Computer Hardware and Electronic Equipment
1.0.0	861701	Network Infrastructure Equipment	Manufacturing/Communication Equipment/Network Infrastructure Equipment	86	Manufacturing	8617	Communication Equipment
1.0.0	861702	Telemetry Equipment	Manufacturing/Communication Equipment/Telemetry Equipment	86	Manufacturing	8617	Communication Equipment
1.0.0	861703	Voice and Data Equipment	Manufacturing/Communication Equipment/Voice and Data Equipment	86	Manufacturing	8617	Communication Equipment
1.0.0	861799	Communication Equipment not elsewhere classified	Manufacturing/Communication Equipment/Communication Equipment not elsewhere classified	86	Manufacturing	8617	Communication Equipment
1.0.0	869801	Management of Gaseous Waste from Manufacturing Activities (excl. Greenhouse Gases)	Manufacturing/Environmentally Sustainable Manufacturing/Management of Gaseous Waste from Manufacturing Activities (excl. Greenhouse Gases)	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869802	Management of Greenhouse Gas Emissions from Manufacturing Activities	Manufacturing/Environmentally Sustainable Manufacturing/Management of Greenhouse Gas Emissions from Manufacturing Activities	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869803	Management of Liquid Waste from Manufacturing Activities (excl. Water)	Manufacturing/Environmentally Sustainable Manufacturing/Management of Liquid Waste from Manufacturing Activities (excl. Water)	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869804	Management of Solid Waste from Manufacturing Activities	Manufacturing/Environmentally Sustainable Manufacturing/Management of Solid Waste from Manufacturing Activities	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869805	Management of Water Consumption by Manufacturing Activities	Manufacturing/Environmentally Sustainable Manufacturing/Management of Water Consumption by Manufacturing Activities	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869899	Environmentally Sustainable Manufacturing not elsewhere classified	Manufacturing/Environmentally Sustainable Manufacturing/Environmentally Sustainable Manufacturing not elsewhere classified	86	Manufacturing	8698	Environmentally Sustainable Manufacturing
1.0.0	869901	Furniture	Manufacturing/Other Manufacturing/Furniture	86	Manufacturing	8699	Other Manufacturing
1.0.0	869999	Manufacturing not elsewhere classified	Manufacturing/Other Manufacturing/Manufacturing not elsewhere classified	86	Manufacturing	8699	Other Manufacturing
1.0.0	870101	Civil Construction Planning	Construction/Construction Planning/Civil Construction Planning	87	Construction	8701	Construction Planning
1.0.0	870102	Commercial Construction Planning	Construction/Construction Planning/Commercial Construction Planning	87	Construction	8701	Construction Planning
1.0.0	870103	Regional Planning	Construction/Construction Planning/Regional Planning	87	Construction	8701	Construction Planning
1.0.0	870104	Residential Construction Planning	Construction/Construction Planning/Residential Construction Planning	87	Construction	8701	Construction Planning
1.0.0	870105	Urban Planning	Construction/Construction Planning/Urban Planning	87	Construction	8701	Construction Planning
1.0.0	870199	Construction Planning not elsewhere classified	Construction/Construction Planning/Construction Planning not elsewhere classified	87	Construction	8701	Construction Planning
1.0.0	870201	Civil Construction Design	Construction/Construction Design/Civil Construction Design	87	Construction	8702	Construction Design
1.0.0	870202	Commercial Construction Design	Construction/Construction Design/Commercial Construction Design	87	Construction	8702	Construction Design
1.0.0	870203	Industrial Construction Design	Construction/Construction Design/Industrial Construction Design	87	Construction	8702	Construction Design
1.0.0	870204	Residential Construction Design	Construction/Construction Design/Residential Construction Design	87	Construction	8702	Construction Design
1.0.0	870299	Construction Design not elsewhere classified	Construction/Construction Design/Construction Design not elsewhere classified	87	Construction	8702	Construction Design
1.0.0	870301	Cement and Concrete Materials	Construction/Construction Materials Performance and Processes/Cement and Concrete Materials	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870302	Metals (e.g. Composites, Coatings, Bonding)	Construction/Construction Materials Performance and Processes/Metals (e.g. Composites, Coatings, Bonding)	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870303	Polymeric Materials (e.g. Paints)	Construction/Construction Materials Performance and Processes/Polymeric Materials (e.g. Paints)	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870304	Stone, Ceramics and Clay Materials	Construction/Construction Materials Performance and Processes/Stone, Ceramics and Clay Materials	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870305	Timber Materials	Construction/Construction Materials Performance and Processes/Timber Materials	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870399	Construction Materials Performance and Processes not elsewhere classified	Construction/Construction Materials Performance and Processes/Construction Materials Performance and Processes not elsewhere classified	87	Construction	8703	Construction Materials Performance and Processes
1.0.0	870401	Civil Construction Processes	Construction/Construction Processes/Civil Construction Processes	87	Construction	8704	Construction Processes
1.0.0	870402	Commercial Construction Processes	Construction/Construction Processes/Commercial Construction Processes	87	Construction	8704	Construction Processes
1.0.0	870403	Industrial Construction Processes	Construction/Construction Processes/Industrial Construction Processes	87	Construction	8704	Construction Processes
1.0.0	870404	Residential Construction Processes	Construction/Construction Processes/Residential Construction Processes	87	Construction	8704	Construction Processes
1.0.0	870499	Construction Processes not elsewhere classified	Construction/Construction Processes/Construction Processes not elsewhere classified	87	Construction	8704	Construction Processes
1.0.0	870501	Civil Building Management and Services	Construction/Building Management and Services/Civil Building Management and Services	87	Construction	8705	Building Management and Services
1.0.0	870502	Commercial Building Management and Services	Construction/Building Management and Services/Commercial Building Management and Services	87	Construction	8705	Building Management and Services
1.0.0	870503	Residential Building Management and Services	Construction/Building Management and Services/Residential Building Management and Services	87	Construction	8705	Building Management and Services
1.0.0	870599	Building Management and Services not elsewhere classified	Construction/Building Management and Services/Building Management and Services not elsewhere classified	87	Construction	8705	Building Management and Services
1.0.0	879801	Management of Gaseous Waste from Construction Activities (excl. Greenhouse Gases)	Construction/Environmentally Sustainable Construction/Management of Gaseous Waste from Construction Activities (excl. Greenhouse Gases)	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879802	Management of Greenhouse Gas Emissions from Construction Activities	Construction/Environmentally Sustainable Construction/Management of Greenhouse Gas Emissions from Construction Activities	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879803	Management of Liquid Waste from Construction Activities (excl. Water)	Construction/Environmentally Sustainable Construction/Management of Liquid Waste from Construction Activities (excl. Water)	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879804	Management of Solid Waste from Construction Activities	Construction/Environmentally Sustainable Construction/Management of Solid Waste from Construction Activities	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879805	Management of Water Consumption by Construction Activities	Construction/Environmentally Sustainable Construction/Management of Water Consumption by Construction Activities	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879899	Environmentally Sustainable Construction not elsewhere classified	Construction/Environmentally Sustainable Construction/Environmentally Sustainable Construction not elsewhere classified	87	Construction	8798	Environmentally Sustainable Construction
1.0.0	879999	Construction not elsewhere classified	Construction/Other Construction/Construction not elsewhere classified	87	Construction	8799	Other Construction
1.0.0	880101	Rail Freight	Transport/Ground Transport/Rail Freight	88	Transport	8801	Ground Transport
1.0.0	880102	Rail Infrastructure and Networks	Transport/Ground Transport/Rail Infrastructure and Networks	88	Transport	8801	Ground Transport
1.0.0	880103	Rail Passenger Movements	Transport/Ground Transport/Rail Passenger Movements	88	Transport	8801	Ground Transport
1.0.0	880104	Rail Safety	Transport/Ground Transport/Rail Safety	88	Transport	8801	Ground Transport
1.0.0	880105	Road Freight	Transport/Ground Transport/Road Freight	88	Transport	8801	Ground Transport
1.0.0	880106	Road Infrastructure and Networks	Transport/Ground Transport/Road Infrastructure and Networks	88	Transport	8801	Ground Transport
1.0.0	880107	Road Passenger Movements (excl. Public Transport)	Transport/Ground Transport/Road Passenger Movements (excl. Public Transport)	88	Transport	8801	Ground Transport
1.0.0	880108	Road Public Transport	Transport/Ground Transport/Road Public Transport	88	Transport	8801	Ground Transport
1.0.0	880109	Road Safety	Transport/Ground Transport/Road Safety	88	Transport	8801	Ground Transport
1.0.0	880199	Ground Transport not elsewhere classified	Transport/Ground Transport/Ground Transport not elsewhere classified	88	Transport	8801	Ground Transport
1.0.0	880201	Coastal Sea Freight Transport	Transport/Water Transport/Coastal Sea Freight Transport	88	Transport	8802	Water Transport
1.0.0	880202	International Sea Freight Transport (excl. Live Animal Transport)	Transport/Water Transport/International Sea Freight Transport (excl. Live Animal Transport)	88	Transport	8802	Water Transport
1.0.0	880203	International Sea Transport of Live Animals	Transport/Water Transport/International Sea Transport of Live Animals	88	Transport	8802	Water Transport
1.0.0	880204	Passenger Water Transport	Transport/Water Transport/Passenger Water Transport	88	Transport	8802	Water Transport
1.0.0	880205	Port Infrastructure and Management	Transport/Water Transport/Port Infrastructure and Management	88	Transport	8802	Water Transport
1.0.0	880206	Water Safety	Transport/Water Transport/Water Safety	88	Transport	8802	Water Transport
1.0.0	880299	Water Transport not elsewhere classified	Transport/Water Transport/Water Transport not elsewhere classified	88	Transport	8802	Water Transport
1.0.0	880301	Air Freight	Transport/Aerospace Transport/Air Freight	88	Transport	8803	Aerospace Transport
1.0.0	880302	Air Passenger Transport	Transport/Aerospace Transport/Air Passenger Transport	88	Transport	8803	Aerospace Transport
1.0.0	880303	Air Safety	Transport/Aerospace Transport/Air Safety	88	Transport	8803	Aerospace Transport
1.0.0	880304	Air Terminal Infrastructure and Management	Transport/Aerospace Transport/Air Terminal Infrastructure and Management	88	Transport	8803	Aerospace Transport
1.0.0	880305	Space Transport	Transport/Aerospace Transport/Space Transport	88	Transport	8803	Aerospace Transport
1.0.0	880399	Aerospace Transport not elsewhere classified	Transport/Aerospace Transport/Aerospace Transport not elsewhere classified	88	Transport	8803	Aerospace Transport
1.0.0	889801	Management of Gaseous Waste from Transport Activities (excl. Greenhouse Gases)	Transport/Environmentally Sustainable Transport/Management of Gaseous Waste from Transport Activities (excl. Greenhouse Gases)	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889802	Management of Greenhouse Gas Emissions from Transport Activities	Transport/Environmentally Sustainable Transport/Management of Greenhouse Gas Emissions from Transport Activities	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889803	Management of Liquid Waste from Transport Activities (excl. Water)	Transport/Environmentally Sustainable Transport/Management of Liquid Waste from Transport Activities (excl. Water)	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889804	Management of Noise and Vibration from Transport Activities	Transport/Environmentally Sustainable Transport/Management of Noise and Vibration from Transport Activities	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889805	Management of Solid Waste from Transport Activities	Transport/Environmentally Sustainable Transport/Management of Solid Waste from Transport Activities	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889806	Management of Water Consumption by Transport Activities	Transport/Environmentally Sustainable Transport/Management of Water Consumption by Transport Activities	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889899	Environmentally Sustainable Transport not elsewhere classified	Transport/Environmentally Sustainable Transport/Environmentally Sustainable Transport not elsewhere classified	88	Transport	8898	Environmentally Sustainable Transport
1.0.0	889901	Intermodal Materials Handling	Transport/Other Transport/Intermodal Materials Handling	88	Transport	8899	Other Transport
1.0.0	889902	Multimodal Transport	Transport/Other Transport/Multimodal Transport	88	Transport	8899	Other Transport
1.0.0	889903	Pipeline Transport	Transport/Other Transport/Pipeline Transport	88	Transport	8899	Other Transport
1.0.0	889904	Postal and Package Services (incl. Courier Services)	Transport/Other Transport/Postal and Package Services (incl. Courier Services)	88	Transport	8899	Other Transport
1.0.0	889999	Transport not elsewhere classified	Transport/Other Transport/Transport not elsewhere classified	88	Transport	8899	Other Transport
1.0.0	890101	Fixed Line Data Networks and Services	Information and Communication Services/Communication Networks and Services/Fixed Line Data Networks and Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890102	Fixed Line Telephone Networks and Services	Information and Communication Services/Communication Networks and Services/Fixed Line Telephone Networks and Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890103	Mobile Data Networks and Services	Information and Communication Services/Communication Networks and Services/Mobile Data Networks and Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890104	Mobile Telephone Networks and Services	Information and Communication Services/Communication Networks and Services/Mobile Telephone Networks and Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890105	Satellite Communication Networks and Services	Information and Communication Services/Communication Networks and Services/Satellite Communication Networks and Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890106	Videoconference Services	Information and Communication Services/Communication Networks and Services/Videoconference Services	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890199	Communication Networks and Services not elsewhere classified	Information and Communication Services/Communication Networks and Services/Communication Networks and Services not elsewhere classified	89	Information and Communication Services	8901	Communication Networks and Services
1.0.0	890201	Application Software Packages (excl. Computer Games)	Information and Communication Services/Computer Software and Services/Application Software Packages (excl. Computer Games)	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890202	Application Tools and System Utilities	Information and Communication Services/Computer Software and Services/Application Tools and System Utilities	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890203	Computer Gaming Software	Information and Communication Services/Computer Software and Services/Computer Gaming Software	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890204	Computer Time Leasing, Sharing and Renting Services	Information and Communication Services/Computer Software and Services/Computer Time Leasing, Sharing and Renting Services	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890205	Information Processing Services (incl. Data Entry and Capture)	Information and Communication Services/Computer Software and Services/Information Processing Services (incl. Data Entry and Capture)	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890206	Internet Hosting Services (incl. Application Hosting Services)	Information and Communication Services/Computer Software and Services/Internet Hosting Services (incl. Application Hosting Services)	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890299	Computer Software and Services not elsewhere classified	Information and Communication Services/Computer Software and Services/Computer Software and Services not elsewhere classified	89	Information and Communication Services	8902	Computer Software and Services
1.0.0	890301	Electronic Information Storage and Retrieval Services	Information and Communication Services/Information Services/Electronic Information Storage and Retrieval Services	89	Information and Communication Services	8903	Information Services
1.0.0	890302	Library and Archival Services	Information and Communication Services/Information Services/Library and Archival Services	89	Information and Communication Services	8903	Information Services
1.0.0	890303	News Collection Services	Information and Communication Services/Information Services/News Collection Services	89	Information and Communication Services	8903	Information Services
1.0.0	890399	Information Services not elsewhere classified	Information and Communication Services/Information Services/Information Services not elsewhere classified	89	Information and Communication Services	8903	Information Services
1.0.0	890401	Animation and Computer Generated Imagery Services	Information and Communication Services/Media Services/Animation and Computer Generated Imagery Services	89	Information and Communication Services	8904	Media Services
1.0.0	890402	Film and Video Services (excl. Animation and Computer Generated Imagery)	Information and Communication Services/Media Services/Film and Video Services (excl. Animation and Computer Generated Imagery)	89	Information and Communication Services	8904	Media Services
1.0.0	890403	Internet Broadcasting	Information and Communication Services/Media Services/Internet Broadcasting	89	Information and Communication Services	8904	Media Services
1.0.0	890404	Publishing and Print Services (incl. Internet Publishing)	Information and Communication Services/Media Services/Publishing and Print Services (incl. Internet Publishing)	89	Information and Communication Services	8904	Media Services
1.0.0	890405	Radio and Television Broadcasting	Information and Communication Services/Media Services/Radio and Television Broadcasting	89	Information and Communication Services	8904	Media Services
1.0.0	890499	Media Services not elsewhere classified	Information and Communication Services/Media Services/Media Services not elsewhere classified	89	Information and Communication Services	8904	Media Services
1.0.0	899801	Management of Greenhouse Gas Emissions from Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Greenhouse Gas Emissions from Information and Communication Services	89	Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services
1.0.0	899802	Management of Solid Waste from Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Solid Waste from Information and Communication Services	89	Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services
1.0.0	899803	Management of Water Consumption by Information and Communication Services	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Management of Water Consumption by Information and Communication Services	89	Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services
1.0.0	899899	Environmentally Sustainable Information and Communication Services not elsewhere classified	Information and Communication Services/Environmentally Sustainable Information and Communication Services/Environmentally Sustainable Information and Communication Services not elsewhere classified	89	Information and Communication Services	8998	Environmentally Sustainable Information and Communication Services
1.0.0	899999	Information and Communication Services not elsewhere classified	Information and Communication Services/Other Information and Communication Services/Information and Communication Services not elsewhere classified	89	Information and Communication Services	8999	Other Information and Communication Services
1.0.0	900101	Finance Services	Commercial Services and Tourism/Financial Services/Finance Services	90	Commercial Services and Tourism	9001	Financial Services
1.0.0	900102	Investment Services (excl. Superannuation)	Commercial Services and Tourism/Financial Services/Investment Services (excl. Superannuation)	90	Commercial Services and Tourism	9001	Financial Services
1.0.0	900103	Superannuation and Insurance Services	Commercial Services and Tourism/Financial Services/Superannuation and Insurance Services	90	Commercial Services and Tourism	9001	Financial Services
1.0.0	900199	Financial Services not elsewhere classified	Commercial Services and Tourism/Financial Services/Financial Services not elsewhere classified	90	Commercial Services and Tourism	9001	Financial Services
1.0.0	900201	Administration and Business Support Services	Commercial Services and Tourism/Property, Business Support Services and Trade/Administration and Business Support Services	90	Commercial Services and Tourism	9002	Property, Business Support Services and Trade
1.0.0	900202	Professional, Scientific and Technical Services	Commercial Services and Tourism/Property, Business Support Services and Trade/Professional, Scientific and Technical Services	90	Commercial Services and Tourism	9002	Property, Business Support Services and Trade
1.0.0	900203	Property Services (incl. Security)	Commercial Services and Tourism/Property, Business Support Services and Trade/Property Services (incl. Security)	90	Commercial Services and Tourism	9002	Property, Business Support Services and Trade
1.0.0	900204	Wholesale and Retail Trade	Commercial Services and Tourism/Property, Business Support Services and Trade/Wholesale and Retail Trade	90	Commercial Services and Tourism	9002	Property, Business Support Services and Trade
1.0.0	900299	Property, Business Support Services and Trade not elsewhere classified	Commercial Services and Tourism/Property, Business Support Services and Trade/Property, Business Support Services and Trade not elsewhere classified	90	Commercial Services and Tourism	9002	Property, Business Support Services and Trade
1.0.0	900301	Economic Issues in Tourism	Commercial Services and Tourism/Tourism/Economic Issues in Tourism	90	Commercial Services and Tourism	9003	Tourism
1.0.0	900302	Socio-Cultural Issues in Tourism	Commercial Services and Tourism/Tourism/Socio-Cultural Issues in Tourism	90	Commercial Services and Tourism	9003	Tourism
1.0.0	900303	Tourism Infrastructure Development	Commercial Services and Tourism/Tourism/Tourism Infrastructure Development	90	Commercial Services and Tourism	9003	Tourism
1.0.0	900399	Tourism not elsewhere classified	Commercial Services and Tourism/Tourism/Tourism not elsewhere classified	90	Commercial Services and Tourism	9003	Tourism
1.0.0	900401	Waste Management Services	Commercial Services and Tourism/Water and Waste Services/Waste Management Services	90	Commercial Services and Tourism	9004	Water and Waste Services
1.0.0	900402	Waste Recycling Services	Commercial Services and Tourism/Water and Waste Services/Waste Recycling Services	90	Commercial Services and Tourism	9004	Water and Waste Services
1.0.0	900403	Water Recycling Services (incl. Sewage and Greywater)	Commercial Services and Tourism/Water and Waste Services/Water Recycling Services (incl. Sewage and Greywater)	90	Commercial Services and Tourism	9004	Water and Waste Services
1.0.0	900404	Water Services and Utilities	Commercial Services and Tourism/Water and Waste Services/Water Services and Utilities	90	Commercial Services and Tourism	9004	Water and Waste Services
1.0.0	900499	Water and Waste Services not elsewhere classified	Commercial Services and Tourism/Water and Waste Services/Water and Waste Services not elsewhere classified	90	Commercial Services and Tourism	9004	Water and Waste Services
1.0.0	909801	Management of Gaseous Waste from Commercial Services and Tourism (excl. Greenhouse Gases)	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Gaseous Waste from Commercial Services and Tourism (excl. Greenhouse Gases)	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909802	Management of Greenhouse Gas Emissions from Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Greenhouse Gas Emissions from Commercial Services and Tourism	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909803	Management of Liquid Waste from Commercial Services and Tourism (excl. Water)	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Liquid Waste from Commercial Services and Tourism (excl. Water)	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909804	Management of Solid Waste from Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Solid Waste from Commercial Services and Tourism	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909805	Management of Water Consumption by Commercial Services and Tourism	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Management of Water Consumption by Commercial Services and Tourism	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909899	Environmentally Sustainable Commercial Services and Tourism not elsewhere classified	Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism/Environmentally Sustainable Commercial Services and Tourism not elsewhere classified	90	Commercial Services and Tourism	9098	Environmentally Sustainable Commercial Services and Tourism
1.0.0	909901	Hospitality Services	Commercial Services and Tourism/Other Commercial Services and Tourism/Hospitality Services	90	Commercial Services and Tourism	9099	Other Commercial Services and Tourism
1.0.0	909902	Recreational Services	Commercial Services and Tourism/Other Commercial Services and Tourism/Recreational Services	90	Commercial Services and Tourism	9099	Other Commercial Services and Tourism
1.0.0	909999	Commercial Services and Tourism not elsewhere classified	Commercial Services and Tourism/Other Commercial Services and Tourism/Commercial Services and Tourism not elsewhere classified	90	Commercial Services and Tourism	9099	Other Commercial Services and Tourism
1.0.0	910101	Balance of Payments	Economic Framework/Macroeconomics/Balance of Payments	91	Economic Framework	9101	Macroeconomics
1.0.0	910102	Demography	Economic Framework/Macroeconomics/Demography	91	Economic Framework	9101	Macroeconomics
1.0.0	910103	Economic Growth	Economic Framework/Macroeconomics/Economic Growth	91	Economic Framework	9101	Macroeconomics
1.0.0	910104	Exchange Rates	Economic Framework/Macroeconomics/Exchange Rates	91	Economic Framework	9101	Macroeconomics
1.0.0	910105	Fiscal Policy	Economic Framework/Macroeconomics/Fiscal Policy	91	Economic Framework	9101	Macroeconomics
1.0.0	910106	Income Distribution	Economic Framework/Macroeconomics/Income Distribution	91	Economic Framework	9101	Macroeconomics
1.0.0	910107	Macro Labour Market Issues	Economic Framework/Macroeconomics/Macro Labour Market Issues	91	Economic Framework	9101	Macroeconomics
1.0.0	910108	Monetary Policy	Economic Framework/Macroeconomics/Monetary Policy	91	Economic Framework	9101	Macroeconomics
1.0.0	910109	Savings and Investments	Economic Framework/Macroeconomics/Savings and Investments	91	Economic Framework	9101	Macroeconomics
1.0.0	910110	Taxation	Economic Framework/Macroeconomics/Taxation	91	Economic Framework	9101	Macroeconomics
1.0.0	910199	Macroeconomics not elsewhere classified	Economic Framework/Macroeconomics/Macroeconomics not elsewhere classified	91	Economic Framework	9101	Macroeconomics
1.0.0	910201	Consumption	Economic Framework/Microeconomics/Consumption	91	Economic Framework	9102	Microeconomics
1.0.0	910202	Human Capital Issues	Economic Framework/Microeconomics/Human Capital Issues	91	Economic Framework	9102	Microeconomics
1.0.0	910203	Industrial Organisations	Economic Framework/Microeconomics/Industrial Organisations	91	Economic Framework	9102	Microeconomics
