Version	Code	Description	Definition	Two_Digit_Code	Two_Digit_Description	Four_Digit_Code	Four_Digit_Description
1.0.0	110102	Medical Biochemistry: Carbohydrates	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry: Carbohydrates	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110103	Medical Biochemistry: Inorganic Elements and Compounds	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry: Inorganic Elements and Compounds	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110104	Medical Biochemistry: Lipids	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry: Lipids	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110105	Medical Biochemistry: Nucleic Acids	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry: Nucleic Acids	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110106	Medical Biochemistry: Proteins and Peptides (incl. Medical Proteomics)	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry: Proteins and Peptides (incl. Medical Proteomics)	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110107	Metabolic Medicine	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Metabolic Medicine	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110199	Medical Biochemistry and Metabolomics not elsewhere classified	Medical and Health Sciences/Medical Biochemistry and Metabolomics/Medical Biochemistry and Metabolomics not elsewhere classified	11	Medical and Health Sciences	1101	Medical Biochemistry and Metabolomics
1.0.0	110201	Cardiology (incl. Cardiovascular Diseases)	Medical and Health Sciences/Cardiorespiratory Medicine and Haematology/Cardiology (incl. Cardiovascular Diseases)	11	Medical and Health Sciences	1102	Cardiorespiratory Medicine and Haematology
1.0.0	110202	Haematology	Medical and Health Sciences/Cardiorespiratory Medicine and Haematology/Haematology	11	Medical and Health Sciences	1102	Cardiorespiratory Medicine and Haematology
1.0.0	110203	Respiratory Diseases	Medical and Health Sciences/Cardiorespiratory Medicine and Haematology/Respiratory Diseases	11	Medical and Health Sciences	1102	Cardiorespiratory Medicine and Haematology
1.0.0	110299	Cardiorespiratory Medicine and Haematology not elsewhere classified	Medical and Health Sciences/Cardiorespiratory Medicine and Haematology/Cardiorespiratory Medicine and Haematology not elsewhere classified	11	Medical and Health Sciences	1102	Cardiorespiratory Medicine and Haematology
1.0.0	110301	Anaesthesiology	Medical and Health Sciences/Clinical Sciences/Anaesthesiology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110302	Clinical Chemistry (diagnostics)	Medical and Health Sciences/Clinical Sciences/Clinical Chemistry (diagnostics)	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110303	Clinical Microbiology	Medical and Health Sciences/Clinical Sciences/Clinical Microbiology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110304	Dermatology	Medical and Health Sciences/Clinical Sciences/Dermatology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110305	Emergency Medicine	Medical and Health Sciences/Clinical Sciences/Emergency Medicine	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110306	Endocrinology	Medical and Health Sciences/Clinical Sciences/Endocrinology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110307	Gastroenterology and Hepatology	Medical and Health Sciences/Clinical Sciences/Gastroenterology and Hepatology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110308	Geriatrics and Gerontology	Medical and Health Sciences/Clinical Sciences/Geriatrics and Gerontology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110309	Infectious Diseases	Medical and Health Sciences/Clinical Sciences/Infectious Diseases	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110310	Intensive Care	Medical and Health Sciences/Clinical Sciences/Intensive Care	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110311	Medical Genetics (excl. Cancer Genetics)	Medical and Health Sciences/Clinical Sciences/Medical Genetics (excl. Cancer Genetics)	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110312	Nephrology and Urology	Medical and Health Sciences/Clinical Sciences/Nephrology and Urology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110313	Nuclear Medicine	Medical and Health Sciences/Clinical Sciences/Nuclear Medicine	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110314	Orthopaedics	Medical and Health Sciences/Clinical Sciences/Orthopaedics	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110315	Otorhinolaryngology	Medical and Health Sciences/Clinical Sciences/Otorhinolaryngology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110316	Pathology (excl. Oral Pathology)	Medical and Health Sciences/Clinical Sciences/Pathology (excl. Oral Pathology)	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110317	Physiotherapy	Medical and Health Sciences/Clinical Sciences/Physiotherapy	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110318	Podiatry	Medical and Health Sciences/Clinical Sciences/Podiatry	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110319	Psychiatry (incl. Psychotherapy)	Medical and Health Sciences/Clinical Sciences/Psychiatry (incl. Psychotherapy)	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110320	Radiology and Organ Imaging	Medical and Health Sciences/Clinical Sciences/Radiology and Organ Imaging	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110321	Rehabilitation and Therapy (excl. Physiotherapy)	Medical and Health Sciences/Clinical Sciences/Rehabilitation and Therapy (excl. Physiotherapy)	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110322	Rheumatology and Arthritis	Medical and Health Sciences/Clinical Sciences/Rheumatology and Arthritis	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110323	Surgery	Medical and Health Sciences/Clinical Sciences/Surgery	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110324	Venereology	Medical and Health Sciences/Clinical Sciences/Venereology	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110399	Clinical Sciences not elsewhere classified	Medical and Health Sciences/Clinical Sciences/Clinical Sciences not elsewhere classified	11	Medical and Health Sciences	1103	Clinical Sciences
1.0.0	110401	Chiropractic	Medical and Health Sciences/Complementary and Alternative Medicine/Chiropractic	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110402	Naturopathy	Medical and Health Sciences/Complementary and Alternative Medicine/Naturopathy	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110403	Traditional Aboriginal and Torres Strait Islander Medicine and Treatments	Medical and Health Sciences/Complementary and Alternative Medicine/Traditional Aboriginal and Torres Strait Islander Medicine and Treatments	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110404	Traditional Chinese Medicine and Treatments	Medical and Health Sciences/Complementary and Alternative Medicine/Traditional Chinese Medicine and Treatments	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110405	Traditional Māori Medicine and Treatments	Medical and Health Sciences/Complementary and Alternative Medicine/Traditional Māori Medicine and Treatments	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110499	Complementary and Alternative Medicine not elsewhere classified	Medical and Health Sciences/Complementary and Alternative Medicine/Complementary and Alternative Medicine not elsewhere classified	11	Medical and Health Sciences	1104	Complementary and Alternative Medicine
1.0.0	110501	Dental Materials and Equipment	Medical and Health Sciences/Dentistry/Dental Materials and Equipment	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110502	Dental Therapeutics, Pharmacology and Toxicology	Medical and Health Sciences/Dentistry/Dental Therapeutics, Pharmacology and Toxicology	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110503	Endodontics	Medical and Health Sciences/Dentistry/Endodontics	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110504	Oral and Maxillofacial Surgery	Medical and Health Sciences/Dentistry/Oral and Maxillofacial Surgery	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110505	Oral Medicine and Pathology	Medical and Health Sciences/Dentistry/Oral Medicine and Pathology	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110506	Orthodontics and Dentofacial Orthopaedics	Medical and Health Sciences/Dentistry/Orthodontics and Dentofacial Orthopaedics	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110507	Paedodontics	Medical and Health Sciences/Dentistry/Paedodontics	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110508	Periodontics	Medical and Health Sciences/Dentistry/Periodontics	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110509	Special Needs Dentistry	Medical and Health Sciences/Dentistry/Special Needs Dentistry	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110599	Dentistry not elsewhere classified	Medical and Health Sciences/Dentistry/Dentistry not elsewhere classified	11	Medical and Health Sciences	1105	Dentistry
1.0.0	110601	Biomechanics	Medical and Health Sciences/Human Movement and Sports Science/Biomechanics	11	Medical and Health Sciences	1106	Human Movement and Sports Science
1.0.0	110602	Exercise Physiology	Medical and Health Sciences/Human Movement and Sports Science/Exercise Physiology	11	Medical and Health Sciences	1106	Human Movement and Sports Science
1.0.0	110603	Motor Control	Medical and Health Sciences/Human Movement and Sports Science/Motor Control	11	Medical and Health Sciences	1106	Human Movement and Sports Science
1.0.0	110604	Sports Medicine	Medical and Health Sciences/Human Movement and Sports Science/Sports Medicine	11	Medical and Health Sciences	1106	Human Movement and Sports Science
1.0.0	110699	Human Movement and Sports Science not elsewhere classified	Medical and Health Sciences/Human Movement and Sports Science/Human Movement and Sports Science not elsewhere classified	11	Medical and Health Sciences	1106	Human Movement and Sports Science
1.0.0	110701	Allergy	Medical and Health Sciences/Immunology/Allergy	11	Medical and Health Sciences	1107	Immunology
1.0.0	110702	Applied Immunology (incl. Antibody Engineering, Xenotransplantation and T-cell Therapies)	Medical and Health Sciences/Immunology/Applied Immunology (incl. Antibody Engineering, Xenotransplantation and T-cell Therapies)	11	Medical and Health Sciences	1107	Immunology
1.0.0	110703	Autoimmunity	Medical and Health Sciences/Immunology/Autoimmunity	11	Medical and Health Sciences	1107	Immunology
1.0.0	110704	Cellular Immunology	Medical and Health Sciences/Immunology/Cellular Immunology	11	Medical and Health Sciences	1107	Immunology
1.0.0	110705	Humoural Immunology and Immunochemistry	Medical and Health Sciences/Immunology/Humoural Immunology and Immunochemistry	11	Medical and Health Sciences	1107	Immunology
1.0.0	110706	Immunogenetics (incl. Genetic Immunology)	Medical and Health Sciences/Immunology/Immunogenetics (incl. Genetic Immunology)	11	Medical and Health Sciences	1107	Immunology
1.0.0	110707	Innate Immunity	Medical and Health Sciences/Immunology/Innate Immunity	11	Medical and Health Sciences	1107	Immunology
1.0.0	110708	Transplantation Immunology	Medical and Health Sciences/Immunology/Transplantation Immunology	11	Medical and Health Sciences	1107	Immunology
1.0.0	110709	Tumour Immunology	Medical and Health Sciences/Immunology/Tumour Immunology	11	Medical and Health Sciences	1107	Immunology
1.0.0	110799	Immunology not elsewhere classified	Medical and Health Sciences/Immunology/Immunology not elsewhere classified	11	Medical and Health Sciences	1107	Immunology
1.0.0	110801	Medical Bacteriology	Medical and Health Sciences/Medical Microbiology/Medical Bacteriology	11	Medical and Health Sciences	1108	Medical Microbiology
1.0.0	110802	Medical Infection Agents (incl. Prions)	Medical and Health Sciences/Medical Microbiology/Medical Infection Agents (incl. Prions)	11	Medical and Health Sciences	1108	Medical Microbiology
1.0.0	110803	Medical Parasitology	Medical and Health Sciences/Medical Microbiology/Medical Parasitology	11	Medical and Health Sciences	1108	Medical Microbiology
1.0.0	110804	Medical Virology	Medical and Health Sciences/Medical Microbiology/Medical Virology	11	Medical and Health Sciences	1108	Medical Microbiology
1.0.0	110899	Medical Microbiology not elsewhere classified	Medical and Health Sciences/Medical Microbiology/Medical Microbiology not elsewhere classified	11	Medical and Health Sciences	1108	Medical Microbiology
1.0.0	110901	Autonomic Nervous System	Medical and Health Sciences/Neurosciences/Autonomic Nervous System	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110902	Cellular Nervous System	Medical and Health Sciences/Neurosciences/Cellular Nervous System	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110903	Central Nervous System	Medical and Health Sciences/Neurosciences/Central Nervous System	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110904	Neurology and Neuromuscular Diseases	Medical and Health Sciences/Neurosciences/Neurology and Neuromuscular Diseases	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110905	Peripheral Nervous System	Medical and Health Sciences/Neurosciences/Peripheral Nervous System	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110906	Sensory Systems	Medical and Health Sciences/Neurosciences/Sensory Systems	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	110999	Neurosciences not elsewhere classified	Medical and Health Sciences/Neurosciences/Neurosciences not elsewhere classified	11	Medical and Health Sciences	1109	Neurosciences
1.0.0	111001	Aged Care Nursing	Medical and Health Sciences/Nursing/Aged Care Nursing	11	Medical and Health Sciences	1110	Nursing
1.0.0	111002	Clinical Nursing: Primary (Preventative)	Medical and Health Sciences/Nursing/Clinical Nursing: Primary (Preventative)	11	Medical and Health Sciences	1110	Nursing
1.0.0	111003	Clinical Nursing: Secondary (Acute Care)	Medical and Health Sciences/Nursing/Clinical Nursing: Secondary (Acute Care)	11	Medical and Health Sciences	1110	Nursing
1.0.0	111004	Clinical Nursing: Tertiary (Rehabilitative)	Medical and Health Sciences/Nursing/Clinical Nursing: Tertiary (Rehabilitative)	11	Medical and Health Sciences	1110	Nursing
1.0.0	111005	Mental Health Nursing	Medical and Health Sciences/Nursing/Mental Health Nursing	11	Medical and Health Sciences	1110	Nursing
1.0.0	111006	Midwifery	Medical and Health Sciences/Nursing/Midwifery	11	Medical and Health Sciences	1110	Nursing
1.0.0	111099	Nursing not elsewhere classified	Medical and Health Sciences/Nursing/Nursing not elsewhere classified	11	Medical and Health Sciences	1110	Nursing
1.0.0	111101	Clinical and Sports Nutrition	Medical and Health Sciences/Nutrition and Dietetics/Clinical and Sports Nutrition	11	Medical and Health Sciences	1111	Nutrition and Dietetics
1.0.0	111102	Dietetics and Nutrigenomics	Medical and Health Sciences/Nutrition and Dietetics/Dietetics and Nutrigenomics	11	Medical and Health Sciences	1111	Nutrition and Dietetics
1.0.0	111103	Nutritional Physiology	Medical and Health Sciences/Nutrition and Dietetics/Nutritional Physiology	11	Medical and Health Sciences	1111	Nutrition and Dietetics
1.0.0	111104	Public Nutrition Intervention	Medical and Health Sciences/Nutrition and Dietetics/Public Nutrition Intervention	11	Medical and Health Sciences	1111	Nutrition and Dietetics
1.0.0	111199	Nutrition and Dietetics not elsewhere classified	Medical and Health Sciences/Nutrition and Dietetics/Nutrition and Dietetics not elsewhere classified	11	Medical and Health Sciences	1111	Nutrition and Dietetics
1.0.0	111201	Cancer Cell Biology	Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Cell Biology	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111202	Cancer Diagnosis	Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Diagnosis	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111203	Cancer Genetics	Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Genetics	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111204	Cancer Therapy (excl. Chemotherapy and Radiation Therapy)	Medical and Health Sciences/Oncology and Carcinogenesis/Cancer Therapy (excl. Chemotherapy and Radiation Therapy)	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111205	Chemotherapy	Medical and Health Sciences/Oncology and Carcinogenesis/Chemotherapy	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111206	Haematological Tumours	Medical and Health Sciences/Oncology and Carcinogenesis/Haematological Tumours	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111207	Molecular Targets	Medical and Health Sciences/Oncology and Carcinogenesis/Molecular Targets	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111208	Radiation Therapy	Medical and Health Sciences/Oncology and Carcinogenesis/Radiation Therapy	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111209	Solid Tumours	Medical and Health Sciences/Oncology and Carcinogenesis/Solid Tumours	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111299	Oncology and Carcinogenesis not elsewhere classified	Medical and Health Sciences/Oncology and Carcinogenesis/Oncology and Carcinogenesis not elsewhere classified	11	Medical and Health Sciences	1112	Oncology and Carcinogenesis
1.0.0	111301	Ophthalmology	Medical and Health Sciences/Ophthalmology and Optometry/Ophthalmology	11	Medical and Health Sciences	1113	Ophthalmology and Optometry
1.0.0	111302	Optical Technology	Medical and Health Sciences/Ophthalmology and Optometry/Optical Technology	11	Medical and Health Sciences	1113	Ophthalmology and Optometry
1.0.0	111303	Vision Science	Medical and Health Sciences/Ophthalmology and Optometry/Vision Science	11	Medical and Health Sciences	1113	Ophthalmology and Optometry
1.0.0	111399	Ophthalmology and Optometry not elsewhere classified	Medical and Health Sciences/Ophthalmology and Optometry/Ophthalmology and Optometry not elsewhere classified	11	Medical and Health Sciences	1113	Ophthalmology and Optometry
1.0.0	111401	Foetal Development and Medicine	Medical and Health Sciences/Paediatrics and Reproductive Medicine/Foetal Development and Medicine	11	Medical and Health Sciences	1114	Paediatrics and Reproductive Medicine
1.0.0	111402	Obstetrics and Gynaecology	Medical and Health Sciences/Paediatrics and Reproductive Medicine/Obstetrics and Gynaecology	11	Medical and Health Sciences	1114	Paediatrics and Reproductive Medicine
1.0.0	111403	Paediatrics	Medical and Health Sciences/Paediatrics and Reproductive Medicine/Paediatrics	11	Medical and Health Sciences	1114	Paediatrics and Reproductive Medicine
1.0.0	111404	Reproduction	Medical and Health Sciences/Paediatrics and Reproductive Medicine/Reproduction	11	Medical and Health Sciences	1114	Paediatrics and Reproductive Medicine
1.0.0	111499	Paediatrics and Reproductive Medicine not elsewhere classified	Medical and Health Sciences/Paediatrics and Reproductive Medicine/Paediatrics and Reproductive Medicine not elsewhere classified	11	Medical and Health Sciences	1114	Paediatrics and Reproductive Medicine
1.0.0	111501	Basic Pharmacology	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Basic Pharmacology	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111502	Clinical Pharmacology and Therapeutics	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Clinical Pharmacology and Therapeutics	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111503	Clinical Pharmacy and Pharmacy Practice	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Clinical Pharmacy and Pharmacy Practice	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111504	Pharmaceutical Sciences	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmaceutical Sciences	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111505	Pharmacogenomics	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmacogenomics	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111506	Toxicology (incl. Clinical Toxicology)	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Toxicology (incl. Clinical Toxicology)	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111599	Pharmacology and Pharmaceutical Sciences not elsewhere classified	Medical and Health Sciences/Pharmacology and Pharmaceutical Sciences/Pharmacology and Pharmaceutical Sciences not elsewhere classified	11	Medical and Health Sciences	1115	Pharmacology and Pharmaceutical Sciences
1.0.0	111601	Cell Physiology	Medical and Health Sciences/Medical Physiology/Cell Physiology	11	Medical and Health Sciences	1116	Medical Physiology
1.0.0	111602	Human Biophysics	Medical and Health Sciences/Medical Physiology/Human Biophysics	11	Medical and Health Sciences	1116	Medical Physiology
1.0.0	111603	Systems Physiology	Medical and Health Sciences/Medical Physiology/Systems Physiology	11	Medical and Health Sciences	1116	Medical Physiology
1.0.0	111699	Medical Physiology not elsewhere classified	Medical and Health Sciences/Medical Physiology/Medical Physiology not elsewhere classified	11	Medical and Health Sciences	1116	Medical Physiology
1.0.0	111701	Aboriginal and Torres Strait Islander Health	Medical and Health Sciences/Public Health and Health Services/Aboriginal and Torres Strait Islander Health	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111702	Aged Health Care	Medical and Health Sciences/Public Health and Health Services/Aged Health Care	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111703	Care for Disabled	Medical and Health Sciences/Public Health and Health Services/Care for Disabled	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111704	Community Child Health	Medical and Health Sciences/Public Health and Health Services/Community Child Health	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111705	Environmental and Occupational Health and Safety	Medical and Health Sciences/Public Health and Health Services/Environmental and Occupational Health and Safety	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111706	Epidemiology	Medical and Health Sciences/Public Health and Health Services/Epidemiology	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111707	Family Care	Medical and Health Sciences/Public Health and Health Services/Family Care	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111708	Health and Community Services	Medical and Health Sciences/Public Health and Health Services/Health and Community Services	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111709	Health Care Administration	Medical and Health Sciences/Public Health and Health Services/Health Care Administration	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111710	Health Counselling	Medical and Health Sciences/Public Health and Health Services/Health Counselling	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111711	Health Information Systems (incl. Surveillance)	Medical and Health Sciences/Public Health and Health Services/Health Information Systems (incl. Surveillance)	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111712	Health Promotion	Medical and Health Sciences/Public Health and Health Services/Health Promotion	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111713	Māori Health	Medical and Health Sciences/Public Health and Health Services/Māori Health	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111714	Mental Health	Medical and Health Sciences/Public Health and Health Services/Mental Health	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111715	Pacific Peoples Health	Medical and Health Sciences/Public Health and Health Services/Pacific Peoples Health	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111716	Preventive Medicine	Medical and Health Sciences/Public Health and Health Services/Preventive Medicine	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111717	Primary Health Care	Medical and Health Sciences/Public Health and Health Services/Primary Health Care	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111718	Residential Client Care	Medical and Health Sciences/Public Health and Health Services/Residential Client Care	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	111799	Public Health and Health Services not elsewhere classified	Medical and Health Sciences/Public Health and Health Services/Public Health and Health Services not elsewhere classified	11	Medical and Health Sciences	1117	Public Health and Health Services
1.0.0	119999	Medical and Health Sciences not elsewhere classified	Medical and Health Sciences/Other Medical and Health Services/Medical and Health Sciences not elsewhere classified	11	Medical and Health Sciences	1199	Other Medical and Health Services
1.0.0	120101	Architectural Design	Built Environment and Design/Architecture/Architectural Design	12	Built Environment and Design	1201	Architecture
1.0.0	120102	Architectural Heritage and Conservation	Built Environment and Design/Architecture/Architectural Heritage and Conservation	12	Built Environment and Design	1201	Architecture
1.0.0	120103	Architectural History and Theory	Built Environment and Design/Architecture/Architectural History and Theory	12	Built Environment and Design	1201	Architecture
1.0.0	120104	Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)	Built Environment and Design/Architecture/Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)	12	Built Environment and Design	1201	Architecture
1.0.0	120105	Architecture Management	Built Environment and Design/Architecture/Architecture Management	12	Built Environment and Design	1201	Architecture
1.0.0	120106	Interior Design	Built Environment and Design/Architecture/Interior Design	12	Built Environment and Design	1201	Architecture
1.0.0	120107	Landscape Architecture	Built Environment and Design/Architecture/Landscape Architecture	12	Built Environment and Design	1201	Architecture
1.0.0	120199	Architecture not elsewhere classified	Built Environment and Design/Architecture/Architecture not elsewhere classified	12	Built Environment and Design	1201	Architecture
1.0.0	120201	Building Construction Management and Project Planning	Built Environment and Design/Building/Building Construction Management and Project Planning	12	Built Environment and Design	1202	Building
1.0.0	120202	Building Science and Techniques	Built Environment and Design/Building/Building Science and Techniques	12	Built Environment and Design	1202	Building
1.0.0	120203	Quantity Surveying	Built Environment and Design/Building/Quantity Surveying	12	Built Environment and Design	1202	Building
1.0.0	120299	Building not elsewhere classified	Built Environment and Design/Building/Building not elsewhere classified	12	Built Environment and Design	1202	Building
1.0.0	120301	Design History and Theory	Built Environment and Design/Design Practice and Management/Design History and Theory	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120302	Design Innovation	Built Environment and Design/Design Practice and Management/Design Innovation	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120303	Design Management and Studio and Professional Practice	Built Environment and Design/Design Practice and Management/Design Management and Studio and Professional Practice	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120304	Digital and Interaction Design	Built Environment and Design/Design Practice and Management/Digital and Interaction Design	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120305	Industrial Design	Built Environment and Design/Design Practice and Management/Industrial Design	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120306	Textile and Fashion Design	Built Environment and Design/Design Practice and Management/Textile and Fashion Design	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120307	Visual Communication Design (incl. Graphic Design)	Built Environment and Design/Design Practice and Management/Visual Communication Design (incl. Graphic Design)	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120399	Design Practice and Management not elsewhere classified	Built Environment and Design/Design Practice and Management/Design Practice and Management not elsewhere classified	12	Built Environment and Design	1203	Design Practice and Management
1.0.0	120401	Engineering Design Empirical Studies	Built Environment and Design/Engineering Design/Engineering Design Empirical Studies	12	Built Environment and Design	1204	Engineering Design
1.0.0	120402	Engineering Design Knowledge	Built Environment and Design/Engineering Design/Engineering Design Knowledge	12	Built Environment and Design	1204	Engineering Design
1.0.0	120403	Engineering Design Methods	Built Environment and Design/Engineering Design/Engineering Design Methods	12	Built Environment and Design	1204	Engineering Design
1.0.0	120404	Engineering Systems Design	Built Environment and Design/Engineering Design/Engineering Systems Design	12	Built Environment and Design	1204	Engineering Design
1.0.0	120405	Models of Engineering Design	Built Environment and Design/Engineering Design/Models of Engineering Design	12	Built Environment and Design	1204	Engineering Design
1.0.0	120499	Engineering Design not elsewhere classified	Built Environment and Design/Engineering Design/Engineering Design not elsewhere classified	12	Built Environment and Design	1204	Engineering Design
1.0.0	120501	Community Planning	Built Environment and Design/Urban and Regional Planning/Community Planning	12	Built Environment and Design	1205	Urban and Regional Planning
1.0.0	120502	History and Theory of the Built Environment (excl. Architecture)	Built Environment and Design/Urban and Regional Planning/History and Theory of the Built Environment (excl. Architecture)	12	Built Environment and Design	1205	Urban and Regional Planning
1.0.0	120503	Housing Markets, Development, Management	Built Environment and Design/Urban and Regional Planning/Housing Markets, Development, Management	12	Built Environment and Design	1205	Urban and Regional Planning
1.0.0	120504	Land Use and Environmental Planning	Built Environment and Design/Urban and Regional Planning/Land Use and Environmental Planning	12	Built Environment and Design	1205	Urban and Regional Planning
