Code,Description,Four_Digit_Code,Four_Digit_Description,Two_Digit_Code,Two_Digit_Description,Definition
040603,Hydrogeology,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Hydrogeology
040604,Natural Hazards,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Natural Hazards
040605,Palaeoclimatology,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Palaeoclimatology
040606,Quaternary Environments,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Quaternary Environments
040607,Surface Processes,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Surface Processes
040608,Surfacewater Hydrology,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Surfacewater Hydrology
040699,Physical Geography and Environmental Geoscience not elsewhere classified,0406,Physical Geography and Environmental Geoscience,04,Earth Sciences,Earth Sciences/Physical Geography and Environmental Geoscience/Physical Geography and Environmental Geoscience not elsewhere classified
049999,Earth Sciences not elsewhere classified,0499,Other Earth Sciences,04,Earth Sciences,Earth Sciences/Other Earth Sciences/Earth Sciences not elsewhere classified
050101,Ecological Impacts of Climate Change,0501,Ecological Applications,05,Environmental Sciences,Environmental Sciences/Ecological Applications/Ecological Impacts of Climate Change
050102,Ecosystem Function,0501,Ecological Applications,05,Environmental Sciences,Environmental Sciences/Ecological Applications/Ecosystem Function
050103,Invasive Species Ecology,0501,Ecological Applications,05,Environmental Sciences,Environmental Sciences/Ecological Applications/Invasive Species Ecology
050104,Landscape Ecology,0501,Ecological Applications,05,Environmental Sciences,Environmental Sciences/Ecological Applications/Landscape Ecology
050199,Ecological Applications not elsewhere classified,0501,Ecological Applications,05,Environmental Sciences,Environmental Sciences/Ecological Applications/Ecological Applications not elsewhere classified
050201,Aboriginal and Torres Strait Islander Environmental Knowledge,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Aboriginal and Torres Strait Islander Environmental Knowledge
050202,Conservation and Biodiversity,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Conservation and Biodiversity
050203,Environmental Education and Extension,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Education and Extension
050204,Environmental Impact Assessment,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Impact Assessment
050205,Environmental Management,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Management
050206,Environmental Monitoring,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Monitoring
050207,Environmental Rehabilitation (excl. Bioremediation),0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Rehabilitation (excl. Bioremediation)
050208,Māori Environmental Knowledge,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Māori Environmental Knowledge
050209,Natural Resource Management,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Natural Resource Management
050210,Pacific Peoples Environmental Knowledge,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Pacific Peoples Environmental Knowledge
050211,Wildlife and Habitat Management,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Wildlife and Habitat Management
050299,Environmental Science and Management not elsewhere classified,0502,Environmental Science and Management,05,Environmental Sciences,Environmental Sciences/Environmental Science and Management/Environmental Science and Management not elsewhere classified
050301,Carbon Sequestration Science,0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Carbon Sequestration Science
050302,Land Capability and Soil Degradation,0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Land Capability and Soil Degradation
050303,Soil Biology,0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Soil Biology
050304,Soil Chemistry (excl. Carbon Sequestration Science),0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Soil Chemistry (excl. Carbon Sequestration Science)
050305,Soil Physics,0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Soil Physics
050399,Soil Sciences not elsewhere classified,0503,Soil Sciences,05,Environmental Sciences,Environmental Sciences/Soil Sciences/Soil Sciences not elsewhere classified
059999,Environmental Sciences not elsewhere classified,0599,Other Environmental Sciences,05,Environmental Sciences,Environmental Sciences/Other Environmental Sciences/Environmental Sciences not elsewhere classified
060101,Analytical Biochemistry,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Analytical Biochemistry
060102,Bioinformatics,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Bioinformatics
060103,"Cell Development, Proliferation and Death",0601,Biochemistry and Cell Biology,06,Biological Sciences,"Biological Sciences/Biochemistry and Cell Biology/Cell Development, Proliferation and Death"
060104,Cell Metabolism,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Cell Metabolism
060105,Cell Neurochemistry,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Cell Neurochemistry
060106,"Cellular Interactions (incl. Adhesion, Matrix, Cell Wall)",0601,Biochemistry and Cell Biology,06,Biological Sciences,"Biological Sciences/Biochemistry and Cell Biology/Cellular Interactions (incl. Adhesion, Matrix, Cell Wall)"
060107,Enzymes,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Enzymes
060108,Protein Trafficking,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Protein Trafficking
060109,Proteomics and Intermolecular Interactions (excl. Medical Proteomics),0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Proteomics and Intermolecular Interactions (excl. Medical Proteomics)
060110,Receptors and Membrane Biology,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Receptors and Membrane Biology
060111,Signal Transduction,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Signal Transduction
060112,Structural Biology (incl. Macromolecular Modelling),0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Structural Biology (incl. Macromolecular Modelling)
060113,Synthetic Biology,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Synthetic Biology
060114,Systems Biology,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Systems Biology
060199,Biochemistry and Cell Biology not elsewhere classified,0601,Biochemistry and Cell Biology,06,Biological Sciences,Biological Sciences/Biochemistry and Cell Biology/Biochemistry and Cell Biology not elsewhere classified
060201,Behavioural Ecology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Behavioural Ecology
060202,Community Ecology (excl. Invasive Species Ecology),0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Community Ecology (excl. Invasive Species Ecology)
060203,Ecological Physiology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Ecological Physiology
060204,Freshwater Ecology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Freshwater Ecology
060205,Marine and Estuarine Ecology (incl. Marine Ichthyology),0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Marine and Estuarine Ecology (incl. Marine Ichthyology)
060206,Palaeoecology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Palaeoecology
060207,Population Ecology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Population Ecology
060208,Terrestrial Ecology,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Terrestrial Ecology
060299,Ecology not elsewhere classified,0602,Ecology,06,Biological Sciences,Biological Sciences/Ecology/Ecology not elsewhere classified
060301,Animal Systematics and Taxonomy,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Animal Systematics and Taxonomy
060302,Biogeography and Phylogeography,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Biogeography and Phylogeography
060303,Biological Adaptation,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Biological Adaptation
060304,Ethology and Sociobiology,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Ethology and Sociobiology
060305,Evolution of Developmental Systems,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Evolution of Developmental Systems
060306,Evolutionary Impacts of Climate Change,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Evolutionary Impacts of Climate Change
060307,Host-Parasite Interactions,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Host-Parasite Interactions
060308,Life Histories,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Life Histories
060309,Phylogeny and Comparative Analysis,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Phylogeny and Comparative Analysis
060310,Plant Systematics and Taxonomy,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Plant Systematics and Taxonomy
060311,Speciation and Extinction,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Speciation and Extinction
060399,Evolutionary Biology not elsewhere classified,0603,Evolutionary Biology,06,Biological Sciences,Biological Sciences/Evolutionary Biology/Evolutionary Biology not elsewhere classified
060401,Anthropological Genetics,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Anthropological Genetics
060402,Cell and Nuclear Division,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Cell and Nuclear Division
060403,Developmental Genetics (incl. Sex Determination),0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Developmental Genetics (incl. Sex Determination)
060404,Epigenetics (incl. Genome Methylation and Epigenomics),0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Epigenetics (incl. Genome Methylation and Epigenomics)
060405,Gene Expression (incl. Microarray and other genome-wide approaches),0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Gene Expression (incl. Microarray and other genome-wide approaches)
060406,Genetic Immunology,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Genetic Immunology
060407,Genome Structure and Regulation,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Genome Structure and Regulation
060408,Genomics,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Genomics
060409,Molecular Evolution,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Molecular Evolution
060410,Neurogenetics,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Neurogenetics
060411,"Population, Ecological and Evolutionary Genetics",0604,Genetics,06,Biological Sciences,"Biological Sciences/Genetics/Population, Ecological and Evolutionary Genetics"
060412,Quantitative Genetics (incl. Disease and Trait Mapping Genetics),0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Quantitative Genetics (incl. Disease and Trait Mapping Genetics)
060499,Genetics not elsewhere classified,0604,Genetics,06,Biological Sciences,Biological Sciences/Genetics/Genetics not elsewhere classified
060501,Bacteriology,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Bacteriology
060502,Infectious Agents,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Infectious Agents
060503,Microbial Genetics,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Microbial Genetics
060504,Microbial Ecology,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Microbial Ecology
060505,Mycology,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Mycology
060506,Virology,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Virology
060599,Microbiology not elsewhere classified,0605,Microbiology,06,Biological Sciences,Biological Sciences/Microbiology/Microbiology not elsewhere classified
