Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,410599,Pollution and contamination not elsewhere classified,Environmental Sciences/Pollution and contamination/Pollution and contamination not elsewhere classified,41,Environmental Sciences,4105,Pollution and contamination
2.0.0,410601,Land capability and soil productivity,Environmental Sciences/Soil sciences/Land capability and soil productivity,41,Environmental Sciences,4106,Soil sciences
2.0.0,410602,Pedology and pedometrics,Environmental Sciences/Soil sciences/Pedology and pedometrics,41,Environmental Sciences,4106,Soil sciences
2.0.0,410603,Soil biology,Environmental Sciences/Soil sciences/Soil biology,41,Environmental Sciences,4106,Soil sciences
2.0.0,410604,Soil chemistry and soil carbon sequestration (excl. carbon sequestration science),Environmental Sciences/Soil sciences/Soil chemistry and soil carbon sequestration (excl. carbon sequestration science),41,Environmental Sciences,4106,Soil sciences
2.0.0,410605,Soil physics,Environmental Sciences/Soil sciences/Soil physics,41,Environmental Sciences,4106,Soil sciences
2.0.0,410699,Soil sciences not elsewhere classified,Environmental Sciences/Soil sciences/Soil sciences not elsewhere classified,41,Environmental Sciences,4106,Soil sciences
2.0.0,419999,Other environmental sciences not elsewhere classified,Environmental Sciences/Other environmental sciences/Other environmental sciences not elsewhere classified,41,Environmental Sciences,4199,Other environmental sciences
2.0.0,420101,Arts therapy,Health Sciences/Allied health and rehabilitation science/Arts therapy,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420102,Audiology,Health Sciences/Allied health and rehabilitation science/Audiology,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420103,Music therapy,Health Sciences/Allied health and rehabilitation science/Music therapy,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420104,Occupational therapy,Health Sciences/Allied health and rehabilitation science/Occupational therapy,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420105,Orthoptics,Health Sciences/Allied health and rehabilitation science/Orthoptics,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420106,Physiotherapy,Health Sciences/Allied health and rehabilitation science/Physiotherapy,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420107,Podiatry,Health Sciences/Allied health and rehabilitation science/Podiatry,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420108,Prosthetics and orthotics,Health Sciences/Allied health and rehabilitation science/Prosthetics and orthotics,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420109,Rehabilitation,Health Sciences/Allied health and rehabilitation science/Rehabilitation,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420110,Speech pathology,Health Sciences/Allied health and rehabilitation science/Speech pathology,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420199,Allied health and rehabilitation science not elsewhere classified,Health Sciences/Allied health and rehabilitation science/Allied health and rehabilitation science not elsewhere classified,42,Health Sciences,4201,Allied health and rehabilitation science
2.0.0,420201,Behavioural epidemiology,Health Sciences/Epidemiology/Behavioural epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420202,Disease surveillance,Health Sciences/Epidemiology/Disease surveillance,42,Health Sciences,4202,Epidemiology
2.0.0,420203,Environmental epidemiology,Health Sciences/Epidemiology/Environmental epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420204,Epidemiological methods,Health Sciences/Epidemiology/Epidemiological methods,42,Health Sciences,4202,Epidemiology
2.0.0,420205,Epidemiological modelling,Health Sciences/Epidemiology/Epidemiological modelling,42,Health Sciences,4202,Epidemiology
2.0.0,420206,Forensic epidemiology,Health Sciences/Epidemiology/Forensic epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420207,Major global burdens of disease,Health Sciences/Epidemiology/Major global burdens of disease,42,Health Sciences,4202,Epidemiology
2.0.0,420208,Nutritional epidemiology,Health Sciences/Epidemiology/Nutritional epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420209,Occupational epidemiology,Health Sciences/Epidemiology/Occupational epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420210,Social epidemiology,Health Sciences/Epidemiology/Social epidemiology,42,Health Sciences,4202,Epidemiology
2.0.0,420299,Epidemiology not elsewhere classified,Health Sciences/Epidemiology/Epidemiology not elsewhere classified,42,Health Sciences,4202,Epidemiology
2.0.0,420301,Aged health care,Health Sciences/Health services and systems/Aged health care,42,Health Sciences,4203,Health services and systems
2.0.0,420302,Digital health,Health Sciences/Health services and systems/Digital health,42,Health Sciences,4203,Health services and systems
2.0.0,420303,Family care,Health Sciences/Health services and systems/Family care,42,Health Sciences,4203,Health services and systems
2.0.0,420304,General practice,Health Sciences/Health services and systems/General practice,42,Health Sciences,4203,Health services and systems
2.0.0,420305,Health and community services,Health Sciences/Health services and systems/Health and community services,42,Health Sciences,4203,Health services and systems
2.0.0,420306,Health care administration,Health Sciences/Health services and systems/Health care administration,42,Health Sciences,4203,Health services and systems
2.0.0,420307,Health counselling,Health Sciences/Health services and systems/Health counselling,42,Health Sciences,4203,Health services and systems
2.0.0,420308,Health informatics and information systems,Health Sciences/Health services and systems/Health informatics and information systems,42,Health Sciences,4203,Health services and systems
2.0.0,420309,Health management,Health Sciences/Health services and systems/Health management,42,Health Sciences,4203,Health services and systems
2.0.0,420310,Health surveillance,Health Sciences/Health services and systems/Health surveillance,42,Health Sciences,4203,Health services and systems
2.0.0,420311,Health systems,Health Sciences/Health services and systems/Health systems,42,Health Sciences,4203,Health services and systems
2.0.0,420312,Implementation science and evaluation,Health Sciences/Health services and systems/Implementation science and evaluation,42,Health Sciences,4203,Health services and systems
2.0.0,420313,Mental health services,Health Sciences/Health services and systems/Mental health services,42,Health Sciences,4203,Health services and systems
2.0.0,420314,Multimorbidity,Health Sciences/Health services and systems/Multimorbidity,42,Health Sciences,4203,Health services and systems
2.0.0,420315,One health,Health Sciences/Health services and systems/One health,42,Health Sciences,4203,Health services and systems
2.0.0,420316,Palliative care,Health Sciences/Health services and systems/Palliative care,42,Health Sciences,4203,Health services and systems
2.0.0,420317,Patient safety,Health Sciences/Health services and systems/Patient safety,42,Health Sciences,4203,Health services and systems
2.0.0,420318,People with disability,Health Sciences/Health services and systems/People with disability,42,Health Sciences,4203,Health services and systems
2.0.0,420319,Primary health care,Health Sciences/Health services and systems/Primary health care,42,Health Sciences,4203,Health services and systems
2.0.0,420320,Residential client care,Health Sciences/Health services and systems/Residential client care,42,Health Sciences,4203,Health services and systems
2.0.0,420321,Rural and remote health services,Health Sciences/Health services and systems/Rural and remote health services,42,Health Sciences,4203,Health services and systems
2.0.0,420399,Health services and systems not elsewhere classified,Health Sciences/Health services and systems/Health services and systems not elsewhere classified,42,Health Sciences,4203,Health services and systems
2.0.0,420401,Clinical midwifery,Health Sciences/Midwifery/Clinical midwifery,42,Health Sciences,4204,Midwifery
2.0.0,420402,Models of care and place of birth,Health Sciences/Midwifery/Models of care and place of birth,42,Health Sciences,4204,Midwifery
2.0.0,420403,Psychosocial aspects of childbirth and perinatal mental health,Health Sciences/Midwifery/Psychosocial aspects of childbirth and perinatal mental health,42,Health Sciences,4204,Midwifery
2.0.0,420499,Midwifery not elsewhere classified,Health Sciences/Midwifery/Midwifery not elsewhere classified,42,Health Sciences,4204,Midwifery
2.0.0,420501,Acute care,Health Sciences/Nursing/Acute care,42,Health Sciences,4205,Nursing
2.0.0,420502,Aged care nursing,Health Sciences/Nursing/Aged care nursing,42,Health Sciences,4205,Nursing
2.0.0,420503,Community and primary care,Health Sciences/Nursing/Community and primary care,42,Health Sciences,4205,Nursing
2.0.0,420504,Mental health nursing,Health Sciences/Nursing/Mental health nursing,42,Health Sciences,4205,Nursing
2.0.0,420505,Nursing workforce,Health Sciences/Nursing/Nursing workforce,42,Health Sciences,4205,Nursing
2.0.0,420506,Sub-acute care,Health Sciences/Nursing/Sub-acute care,42,Health Sciences,4205,Nursing
2.0.0,420599,Nursing not elsewhere classified,Health Sciences/Nursing/Nursing not elsewhere classified,42,Health Sciences,4205,Nursing
2.0.0,420601,Community child health,Health Sciences/Public health/Community child health,42,Health Sciences,4206,Public health
2.0.0,420602,Health equity,Health Sciences/Public health/Health equity,42,Health Sciences,4206,Public health
2.0.0,420603,Health promotion,Health Sciences/Public health/Health promotion,42,Health Sciences,4206,Public health
2.0.0,420604,Injury prevention,Health Sciences/Public health/Injury prevention,42,Health Sciences,4206,Public health
2.0.0,420605,Preventative health care,Health Sciences/Public health/Preventative health care,42,Health Sciences,4206,Public health
2.0.0,420606,Social determinants of health,Health Sciences/Public health/Social determinants of health,42,Health Sciences,4206,Public health
2.0.0,420699,Public health not elsewhere classified,Health Sciences/Public health/Public health not elsewhere classified,42,Health Sciences,4206,Public health
2.0.0,420701,Biomechanics,Health Sciences/Sports science and exercise/Biomechanics,42,Health Sciences,4207,Sports science and exercise
2.0.0,420702,Exercise physiology,Health Sciences/Sports science and exercise/Exercise physiology,42,Health Sciences,4207,Sports science and exercise
2.0.0,420703,Motor control,Health Sciences/Sports science and exercise/Motor control,42,Health Sciences,4207,Sports science and exercise
2.0.0,420799,Sports science and exercise not elsewhere classified,Health Sciences/Sports science and exercise/Sports science and exercise not elsewhere classified,42,Health Sciences,4207,Sports science and exercise
2.0.0,420801,Chiropractic,"Health Sciences/Traditional, complementary and integrative medicine/Chiropractic",42,Health Sciences,4208,"Traditional, complementary and integrative medicine"
2.0.0,420802,Naturopathy,"Health Sciences/Traditional, complementary and integrative medicine/Naturopathy",42,Health Sciences,4208,"Traditional, complementary and integrative medicine"
2.0.0,420803,Traditional Chinese medicine and treatments,"Health Sciences/Traditional, complementary and integrative medicine/Traditional Chinese medicine and treatments",42,Health Sciences,4208,"Traditional, complementary and integrative medicine"
2.0.0,420899,"Traditional, complementary and integrative medicine not elsewhere classified","Health Sciences/Traditional, complementary and integrative medicine/Traditional, complementary and integrative medicine not elsewhere classified",42,Health Sciences,4208,"Traditional, complementary and integrative medicine"
2.0.0,429999,Other health sciences not elsewhere classified,Health Sciences/Other health sciences/Other health sciences not elsewhere classified,42,Health Sciences,4299,Other health sciences
2.0.0,430101,Archaeological science,"History, Heritage And Archaeology/Archaeology/Archaeological science",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430102,"Archaeology of Asia, Africa and the Americas","History, Heritage And Archaeology/Archaeology/Archaeology of Asia, Africa and the Americas",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430103,Archaeology of Australia (excl. Aboriginal and Torres Strait Islander),"History, Heritage And Archaeology/Archaeology/Archaeology of Australia (excl. Aboriginal and Torres Strait Islander)",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430104,"Archaeology of Europe, the Mediterranean and the Levant","History, Heritage And Archaeology/Archaeology/Archaeology of Europe, the Mediterranean and the Levant",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430105,Archaeology of New Zealand (excl. Māori),"History, Heritage And Archaeology/Archaeology/Archaeology of New Zealand (excl. Māori)",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430106,Digital archaeology,"History, Heritage And Archaeology/Archaeology/Digital archaeology",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430107,Historical archaeology (incl. industrial archaeology),"History, Heritage And Archaeology/Archaeology/Historical archaeology (incl. industrial archaeology)",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430108,Maritime archaeology,"History, Heritage And Archaeology/Archaeology/Maritime archaeology",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430199,Archaeology not elsewhere classified,"History, Heritage And Archaeology/Archaeology/Archaeology not elsewhere classified",43,"History, Heritage And Archaeology",4301,Archaeology
2.0.0,430201,"Archival, repository and related studies","History, Heritage And Archaeology/Heritage, archive and museum studies/Archival, repository and related studies",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430202,"Critical heritage, museum and archive studies","History, Heritage And Archaeology/Heritage, archive and museum studies/Critical heritage, museum and archive studies",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430203,Cultural heritage management (incl. world heritage),"History, Heritage And Archaeology/Heritage, archive and museum studies/Cultural heritage management (incl. world heritage)",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430204,Digital heritage,"History, Heritage And Archaeology/Heritage, archive and museum studies/Digital heritage",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430205,Heritage and cultural conservation,"History, Heritage And Archaeology/Heritage, archive and museum studies/Heritage and cultural conservation",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430206,Heritage collections and interpretations,"History, Heritage And Archaeology/Heritage, archive and museum studies/Heritage collections and interpretations",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430207,"Heritage tourism, visitor and audience studies","History, Heritage And Archaeology/Heritage, archive and museum studies/Heritage tourism, visitor and audience studies",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430208,Intangible heritage,"History, Heritage And Archaeology/Heritage, archive and museum studies/Intangible heritage",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430209,Materials conservation,"History, Heritage And Archaeology/Heritage, archive and museum studies/Materials conservation",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430299,"Heritage, archive and museum studies not elsewhere classified","History, Heritage And Archaeology/Heritage, archive and museum studies/Heritage, archive and museum studies not elsewhere classified",43,"History, Heritage And Archaeology",4302,"Heritage, archive and museum studies"
2.0.0,430301,Asian history,"History, Heritage And Archaeology/Historical studies/Asian history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430302,Australian history,"History, Heritage And Archaeology/Historical studies/Australian history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430303,Biography,"History, Heritage And Archaeology/Historical studies/Biography",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430304,British history,"History, Heritage And Archaeology/Historical studies/British history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430305,Classical Greek and Roman history,"History, Heritage And Archaeology/Historical studies/Classical Greek and Roman history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430306,Digital history,"History, Heritage And Archaeology/Historical studies/Digital history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430307,Environmental history,"History, Heritage And Archaeology/Historical studies/Environmental history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430308,"European history (excl. British, classical Greek and Roman)","History, Heritage And Archaeology/Historical studies/European history (excl. British, classical Greek and Roman)",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430309,Gender history,"History, Heritage And Archaeology/Historical studies/Gender history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430310,Global and world history,"History, Heritage And Archaeology/Historical studies/Global and world history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430311,Historical studies of crime,"History, Heritage And Archaeology/Historical studies/Historical studies of crime",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430312,Histories of race,"History, Heritage And Archaeology/Historical studies/Histories of race",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430313,"History of empires, imperialism and colonialism","History, Heritage And Archaeology/Historical studies/History of empires, imperialism and colonialism",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430314,History of religion,"History, Heritage And Archaeology/Historical studies/History of religion",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430315,History of the pacific,"History, Heritage And Archaeology/Historical studies/History of the pacific",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430316,International history,"History, Heritage And Archaeology/Historical studies/International history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430317,Latin and South American history,"History, Heritage And Archaeology/Historical studies/Latin and South American history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430318,Middle Eastern and North African history,"History, Heritage And Archaeology/Historical studies/Middle Eastern and North African history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430319,Migration history,"History, Heritage And Archaeology/Historical studies/Migration history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430320,New Zealand history,"History, Heritage And Archaeology/Historical studies/New Zealand history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430321,North American history,"History, Heritage And Archaeology/Historical studies/North American history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430322,Sub-Saharan African history,"History, Heritage And Archaeology/Historical studies/Sub-Saharan African history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430323,Transnational history,"History, Heritage And Archaeology/Historical studies/Transnational history",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,430399,Historical studies not elsewhere classified,"History, Heritage And Archaeology/Historical studies/Historical studies not elsewhere classified",43,"History, Heritage And Archaeology",4303,Historical studies
2.0.0,439999,"Other history, heritage and archaeology not elsewhere classified","History, Heritage And Archaeology/Other history, heritage and archaeology/Other history, heritage and archaeology not elsewhere classified",43,"History, Heritage And Archaeology",4399,"Other history, heritage and archaeology"
2.0.0,440101,Anthropology of development,Human Society/Anthropology/Anthropology of development,44,Human Society,4401,Anthropology
2.0.0,440102,Anthropology of gender and sexuality,Human Society/Anthropology/Anthropology of gender and sexuality,44,Human Society,4401,Anthropology
2.0.0,440103,Biological (physical) anthropology,Human Society/Anthropology/Biological (physical) anthropology,44,Human Society,4401,Anthropology
2.0.0,440104,Environmental anthropology,Human Society/Anthropology/Environmental anthropology,44,Human Society,4401,Anthropology
2.0.0,440105,Linguistic anthropology,Human Society/Anthropology/Linguistic anthropology,44,Human Society,4401,Anthropology
2.0.0,440106,Medical anthropology,Human Society/Anthropology/Medical anthropology,44,Human Society,4401,Anthropology
2.0.0,440107,Social and cultural anthropology,Human Society/Anthropology/Social and cultural anthropology,44,Human Society,4401,Anthropology
2.0.0,440199,Anthropology not elsewhere classified,Human Society/Anthropology/Anthropology not elsewhere classified,44,Human Society,4401,Anthropology
2.0.0,440201,Causes and prevention of crime,Human Society/Criminology/Causes and prevention of crime,44,Human Society,4402,Criminology
2.0.0,440202,"Correctional theory, offender treatment and rehabilitation","Human Society/Criminology/Correctional theory, offender treatment and rehabilitation",44,Human Society,4402,Criminology
2.0.0,440203,Courts and sentencing,Human Society/Criminology/Courts and sentencing,44,Human Society,4402,Criminology
2.0.0,440204,Crime and social justice,Human Society/Criminology/Crime and social justice,44,Human Society,4402,Criminology
2.0.0,440205,Criminological theories,Human Society/Criminology/Criminological theories,44,Human Society,4402,Criminology
2.0.0,440206,Critical approaches to crime,Human Society/Criminology/Critical approaches to crime,44,Human Society,4402,Criminology
2.0.0,440207,Cybercrime,Human Society/Criminology/Cybercrime,44,Human Society,4402,Criminology
2.0.0,440208,Environmental crime,Human Society/Criminology/Environmental crime,44,Human Society,4402,Criminology
2.0.0,440209,Gender and crime,Human Society/Criminology/Gender and crime,44,Human Society,4402,Criminology
2.0.0,440210,Organised crime,Human Society/Criminology/Organised crime,44,Human Society,4402,Criminology
2.0.0,440211,"Police administration, procedures and practice","Human Society/Criminology/Police administration, procedures and practice",44,Human Society,4402,Criminology
2.0.0,440212,Private policing and security services,Human Society/Criminology/Private policing and security services,44,Human Society,4402,Criminology
2.0.0,440213,Race/ethnicity and crime,Human Society/Criminology/Race/ethnicity and crime,44,Human Society,4402,Criminology
2.0.0,440214,Sociological studies of crime,Human Society/Criminology/Sociological studies of crime,44,Human Society,4402,Criminology
2.0.0,440215,State crime,Human Society/Criminology/State crime,44,Human Society,4402,Criminology
2.0.0,440216,"Technology, crime and surveillance","Human Society/Criminology/Technology, crime and surveillance",44,Human Society,4402,Criminology
2.0.0,440217,Terrorism,Human Society/Criminology/Terrorism,44,Human Society,4402,Criminology
2.0.0,440218,Victims,Human Society/Criminology/Victims,44,Human Society,4402,Criminology
2.0.0,440219,White collar crime,Human Society/Criminology/White collar crime,44,Human Society,4402,Criminology
2.0.0,440299,Criminology not elsewhere classified,Human Society/Criminology/Criminology not elsewhere classified,44,Human Society,4402,Criminology
2.0.0,440301,Family and household studies,Human Society/Demography/Family and household studies,44,Human Society,4403,Demography
2.0.0,440302,Fertility,Human Society/Demography/Fertility,44,Human Society,4403,Demography
2.0.0,440303,Migration,Human Society/Demography/Migration,44,Human Society,4403,Demography
2.0.0,440304,Mortality,Human Society/Demography/Mortality,44,Human Society,4403,Demography
2.0.0,440305,Population trends and policies,Human Society/Demography/Population trends and policies,44,Human Society,4403,Demography
2.0.0,440399,Demography not elsewhere classified,Human Society/Demography/Demography not elsewhere classified,44,Human Society,4403,Demography
2.0.0,440401,Development cooperation,Human Society/Development studies/Development cooperation,44,Human Society,4404,Development studies
2.0.0,440402,"Humanitarian disasters, conflict and peacebuilding","Human Society/Development studies/Humanitarian disasters, conflict and peacebuilding",44,Human Society,4404,Development studies
2.0.0,440403,"Labour, migration and development","Human Society/Development studies/Labour, migration and development",44,Human Society,4404,Development studies
2.0.0,440404,Political economy and social change,Human Society/Development studies/Political economy and social change,44,Human Society,4404,Development studies
2.0.0,440405,"Poverty, inclusivity and wellbeing","Human Society/Development studies/Poverty, inclusivity and wellbeing",44,Human Society,4404,Development studies
2.0.0,440406,Rural community development,Human Society/Development studies/Rural community development,44,Human Society,4404,Development studies
2.0.0,440407,Socio-economic development,Human Society/Development studies/Socio-economic development,44,Human Society,4404,Development studies
2.0.0,440408,Urban community development,Human Society/Development studies/Urban community development,44,Human Society,4404,Development studies
2.0.0,440499,Development studies not elsewhere classified,Human Society/Development studies/Development studies not elsewhere classified,44,Human Society,4404,Development studies
2.0.0,440501,Feminist and queer theory,Human Society/Gender studies/Feminist and queer theory,44,Human Society,4405,Gender studies
2.0.0,440502,Feminist methodologies,Human Society/Gender studies/Feminist methodologies,44,Human Society,4405,Gender studies
2.0.0,440503,Feminist theory,Human Society/Gender studies/Feminist theory,44,Human Society,4405,Gender studies
2.0.0,440504,Gender relations,Human Society/Gender studies/Gender relations,44,Human Society,4405,Gender studies
2.0.0,440505,Intersectional studies,Human Society/Gender studies/Intersectional studies,44,Human Society,4405,Gender studies
2.0.0,440506,Sexualities,Human Society/Gender studies/Sexualities,44,Human Society,4405,Gender studies
2.0.0,440507,Studies of men and masculinities,Human Society/Gender studies/Studies of men and masculinities,44,Human Society,4405,Gender studies
2.0.0,440508,Transgender studies,Human Society/Gender studies/Transgender studies,44,Human Society,4405,Gender studies
2.0.0,440509,Women's studies (incl. girls' studies),Human Society/Gender studies/Women's studies (incl. girls' studies),44,Human Society,4405,Gender studies
2.0.0,440599,Gender studies not elsewhere classified,Human Society/Gender studies/Gender studies not elsewhere classified,44,Human Society,4405,Gender studies
2.0.0,440601,Cultural geography,Human Society/Human geography/Cultural geography,44,Human Society,4406,Human geography
2.0.0,440602,Development geography,Human Society/Human geography/Development geography,44,Human Society,4406,Human geography
2.0.0,440603,Economic geography,Human Society/Human geography/Economic geography,44,Human Society,4406,Human geography
2.0.0,440604,Environmental geography,Human Society/Human geography/Environmental geography,44,Human Society,4406,Human geography
2.0.0,440605,Health geography,Human Society/Human geography/Health geography,44,Human Society,4406,Human geography
2.0.0,440606,Political geography,Human Society/Human geography/Political geography,44,Human Society,4406,Human geography
2.0.0,440607,Population geography,Human Society/Human geography/Population geography,44,Human Society,4406,Human geography
2.0.0,440608,"Recreation, leisure and tourism geography","Human Society/Human geography/Recreation, leisure and tourism geography",44,Human Society,4406,Human geography
2.0.0,440609,Rural and regional geography,Human Society/Human geography/Rural and regional geography,44,Human Society,4406,Human geography
2.0.0,440610,Social geography,Human Society/Human geography/Social geography,44,Human Society,4406,Human geography
2.0.0,440611,Transport geography,Human Society/Human geography/Transport geography,44,Human Society,4406,Human geography
2.0.0,440612,Urban geography,Human Society/Human geography/Urban geography,44,Human Society,4406,Human geography
2.0.0,440699,Human geography not elsewhere classified,Human Society/Human geography/Human geography not elsewhere classified,44,Human Society,4406,Human geography
2.0.0,440701,Communications and media policy,Human Society/Policy and administration/Communications and media policy,44,Human Society,4407,Policy and administration
2.0.0,440702,Crime policy,Human Society/Policy and administration/Crime policy,44,Human Society,4407,Policy and administration
2.0.0,440703,Economic development policy,Human Society/Policy and administration/Economic development policy,44,Human Society,4407,Policy and administration
2.0.0,440704,Environment policy,Human Society/Policy and administration/Environment policy,44,Human Society,4407,Policy and administration
2.0.0,440705,"Gender, policy and administration","Human Society/Policy and administration/Gender, policy and administration",44,Human Society,4407,Policy and administration
2.0.0,440706,Health policy,Human Society/Policy and administration/Health policy,44,Human Society,4407,Policy and administration
2.0.0,440707,Housing policy,Human Society/Policy and administration/Housing policy,44,Human Society,4407,Policy and administration
2.0.0,440708,Public administration,Human Society/Policy and administration/Public administration,44,Human Society,4407,Policy and administration
2.0.0,440709,Public policy,Human Society/Policy and administration/Public policy,44,Human Society,4407,Policy and administration
2.0.0,440710,"Research, science and technology policy","Human Society/Policy and administration/Research, science and technology policy",44,Human Society,4407,Policy and administration
2.0.0,440711,Risk policy,Human Society/Policy and administration/Risk policy,44,Human Society,4407,Policy and administration
2.0.0,440712,Social policy,Human Society/Policy and administration/Social policy,44,Human Society,4407,Policy and administration
2.0.0,440713,Tourism policy,Human Society/Policy and administration/Tourism policy,44,Human Society,4407,Policy and administration
2.0.0,440714,Urban policy,Human Society/Policy and administration/Urban policy,44,Human Society,4407,Policy and administration
2.0.0,440799,Policy and administration not elsewhere classified,Human Society/Policy and administration/Policy and administration not elsewhere classified,44,Human Society,4407,Policy and administration
2.0.0,440801,Australian government and politics,Human Society/Political science/Australian government and politics,44,Human Society,4408,Political science
2.0.0,440802,Citizenship,Human Society/Political science/Citizenship,44,Human Society,4408,Political science
2.0.0,440803,Comparative government and politics,Human Society/Political science/Comparative government and politics,44,Human Society,4408,Political science
2.0.0,440804,Defence studies,Human Society/Political science/Defence studies,44,Human Society,4408,Political science
2.0.0,440805,Environmental politics,Human Society/Political science/Environmental politics,44,Human Society,4408,Political science
2.0.0,440806,Gender and politics,Human Society/Political science/Gender and politics,44,Human Society,4408,Political science
2.0.0,440807,Government and politics of Asia and the Pacific,Human Society/Political science/Government and politics of Asia and the Pacific,44,Human Society,4408,Political science
2.0.0,440808,International relations,Human Society/Political science/International relations,44,Human Society,4408,Political science
2.0.0,440809,New Zealand government and politics,Human Society/Political science/New Zealand government and politics,44,Human Society,4408,Political science
2.0.0,440810,Peace studies,Human Society/Political science/Peace studies,44,Human Society,4408,Political science
2.0.0,440811,Political theory and political philosophy,Human Society/Political science/Political theory and political philosophy,44,Human Society,4408,Political science
2.0.0,440899,Political science not elsewhere classified,Human Society/Political science/Political science not elsewhere classified,44,Human Society,4408,Political science
2.0.0,440901,Clinical social work practice,Human Society/Social work/Clinical social work practice,44,Human Society,4409,Social work
2.0.0,440902,"Counselling, wellbeing and community services","Human Society/Social work/Counselling, wellbeing and community services",44,Human Society,4409,Social work
2.0.0,440903,Social program evaluation,Human Society/Social work/Social program evaluation,44,Human Society,4409,Social work
2.0.0,440999,Social work not elsewhere classified,Human Society/Social work/Social work not elsewhere classified,44,Human Society,4409,Social work
2.0.0,441001,"Applied sociology, program evaluation and social impact assessment","Human Society/Sociology/Applied sociology, program evaluation and social impact assessment",44,Human Society,4410,Sociology
2.0.0,441002,Environmental sociology,Human Society/Sociology/Environmental sociology,44,Human Society,4410,Sociology
2.0.0,441003,Rural sociology,Human Society/Sociology/Rural sociology,44,Human Society,4410,Sociology
2.0.0,441004,Social change,Human Society/Sociology/Social change,44,Human Society,4410,Sociology
2.0.0,441005,Social theory,Human Society/Sociology/Social theory,44,Human Society,4410,Sociology
2.0.0,441006,Sociological methodology and research methods,Human Society/Sociology/Sociological methodology and research methods,44,Human Society,4410,Sociology
2.0.0,441007,Sociology and social studies of science and technology,Human Society/Sociology/Sociology and social studies of science and technology,44,Human Society,4410,Sociology
