Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,270405,"International sea freight transport (excl. live animals, food products and liquefied gas)","Transport/Water transport/International sea freight transport (excl. live animals, food products and liquefied gas)",27,Transport,270405,Water transport
2.0.0,270406,International sea transport of food products,Transport/Water transport/International sea transport of food products,27,Transport,270406,Water transport
2.0.0,270407,International sea transport of liquefied gas,Transport/Water transport/International sea transport of liquefied gas,27,Transport,270407,Water transport
2.0.0,270408,International sea transport of live animals,Transport/Water transport/International sea transport of live animals,27,Transport,270408,Water transport
2.0.0,270409,Port infrastructure and management,Transport/Water transport/Port infrastructure and management,27,Transport,270409,Water transport
2.0.0,270410,Water safety,Transport/Water transport/Water safety,27,Transport,270410,Water transport
2.0.0,270499,Water transport not elsewhere classified,Transport/Water transport/Water transport not elsewhere classified,27,Transport,270499,Water transport
2.0.0,279901,Intermodal materials handling,Transport/Other transport/Intermodal materials handling,27,Transport,279901,Other transport
2.0.0,279902,Multimodal transport,Transport/Other transport/Multimodal transport,27,Transport,279902,Other transport
2.0.0,279903,Pipeline transport,Transport/Other transport/Pipeline transport,27,Transport,279903,Other transport
2.0.0,279904,Postal and package services (incl. courier services),Transport/Other transport/Postal and package services (incl. courier services),27,Transport,279904,Other transport
2.0.0,279999,Other transport not elsewhere classified,Transport/Other transport/Other transport not elsewhere classified,27,Transport,279999,Other transport
2.0.0,280101,"Expanding knowledge in the agricultural, food and veterinary sciences","Expanding Knowledge/Expanding knowledge/Expanding knowledge in the agricultural, food and veterinary sciences",28,Expanding Knowledge,280101,Expanding knowledge
2.0.0,280102,Expanding knowledge in the biological sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the biological sciences,28,Expanding Knowledge,280102,Expanding knowledge
2.0.0,280103,Expanding knowledge in the biomedical and clinical sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the biomedical and clinical sciences,28,Expanding Knowledge,280103,Expanding knowledge
2.0.0,280104,Expanding knowledge in built environment and design,Expanding Knowledge/Expanding knowledge/Expanding knowledge in built environment and design,28,Expanding Knowledge,280104,Expanding knowledge
2.0.0,280105,Expanding knowledge in the chemical sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the chemical sciences,28,Expanding Knowledge,280105,Expanding knowledge
2.0.0,280106,"Expanding knowledge in commerce, management, tourism and services","Expanding Knowledge/Expanding knowledge/Expanding knowledge in commerce, management, tourism and services",28,Expanding Knowledge,280106,Expanding knowledge
2.0.0,280107,Expanding knowledge in the earth sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the earth sciences,28,Expanding Knowledge,280107,Expanding knowledge
2.0.0,280108,Expanding knowledge in economics,Expanding Knowledge/Expanding knowledge/Expanding knowledge in economics,28,Expanding Knowledge,280108,Expanding knowledge
2.0.0,280109,Expanding knowledge in education,Expanding Knowledge/Expanding knowledge/Expanding knowledge in education,28,Expanding Knowledge,280109,Expanding knowledge
2.0.0,280110,Expanding knowledge in engineering,Expanding Knowledge/Expanding knowledge/Expanding knowledge in engineering,28,Expanding Knowledge,280110,Expanding knowledge
2.0.0,280111,Expanding knowledge in the environmental sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the environmental sciences,28,Expanding Knowledge,280111,Expanding knowledge
2.0.0,280112,Expanding knowledge in the health sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the health sciences,28,Expanding Knowledge,280112,Expanding knowledge
2.0.0,280113,"Expanding knowledge in history, heritage and archaeology","Expanding Knowledge/Expanding knowledge/Expanding knowledge in history, heritage and archaeology",28,Expanding Knowledge,280113,Expanding knowledge
2.0.0,280114,Expanding knowledge in Indigenous studies,Expanding Knowledge/Expanding knowledge/Expanding knowledge in Indigenous studies,28,Expanding Knowledge,280114,Expanding knowledge
2.0.0,280115,Expanding knowledge in the information and computing sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the information and computing sciences,28,Expanding Knowledge,280115,Expanding knowledge
2.0.0,280116,"Expanding knowledge in language, communication and culture","Expanding Knowledge/Expanding knowledge/Expanding knowledge in language, communication and culture",28,Expanding Knowledge,280116,Expanding knowledge
2.0.0,280117,Expanding knowledge in law and legal studies,Expanding Knowledge/Expanding knowledge/Expanding knowledge in law and legal studies,28,Expanding Knowledge,280117,Expanding knowledge
2.0.0,280118,Expanding knowledge in the mathematical sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the mathematical sciences,28,Expanding Knowledge,280118,Expanding knowledge
2.0.0,280119,Expanding knowledge in philosophy and religious studies,Expanding Knowledge/Expanding knowledge/Expanding knowledge in philosophy and religious studies,28,Expanding Knowledge,280119,Expanding knowledge
2.0.0,280120,Expanding knowledge in the physical sciences,Expanding Knowledge/Expanding knowledge/Expanding knowledge in the physical sciences,28,Expanding Knowledge,280120,Expanding knowledge
2.0.0,280121,Expanding knowledge in psychology,Expanding Knowledge/Expanding knowledge/Expanding knowledge in psychology,28,Expanding Knowledge,280121,Expanding knowledge
2.0.0,280122,Expanding knowledge in creative arts and writing studies,Expanding Knowledge/Expanding knowledge/Expanding knowledge in creative arts and writing studies,28,Expanding Knowledge,280122,Expanding knowledge
2.0.0,280123,Expanding knowledge in human society,Expanding Knowledge/Expanding knowledge/Expanding knowledge in human society,28,Expanding Knowledge,280123,Expanding knowledge
